AccountName,gameId,isPositive,review,Polarity
Marked One,253230,Recommended,i will likely end up getting the soundtrack for the game as well .,1
JackDaddy,219740,Recommended,the soundtrack is incredible .,1
ハスクオーボン,219740,Recommended,i can t praise the sound department enough for this .,1
Humilis,698780,Recommended,"the soundtrack accompanying your adventures is simple yet elegant , using chiptunes and basic instruments and almost every song goes with the areas they play in perfectly .",1
2,253230,Recommended,also this game has some pretty cool music,1
Gorgo the Orc,219740,Recommended,"all of it sounds absolutely wonderful , and fits perfectly with each level that you play .",1
Scooter,219740,Recommended,"and the music , my goodness the music .",1
sharktemplar,219740,Recommended,the game has numerous lines where it would have benefitted from the voice talents reading the lines with more emotion / sincerity or using different voices for their script given characters entirely .,1
DrunkleTom,219740,Recommended,"overall ( good score ) an brilliant survival game which combines great gameplay , music and graphics to bring the whole don t starve experience to life .",1
bun,219150,Recommended,"oh , and don t forget to check out the soundtrack aswell",1
Water Enthusiast,253230,Recommended,the music in this game is amazing .,1
☾SpookyRedPanda - ダーク☾,219740,Recommended,"i love this game to bits , and it s soundtrack is amazing and i strongly recommend you buy that too .",1
AlanGreenspan,219150,Recommended,violence and 80s rave music .,1
Stowaway,219150,Recommended,"achieved its goals stylistically , great music , great theme , tight controls , super fun , amkes me want to throw .",1
doing the obvious,238460,Recommended,also the well done 80s synth throwback soundtrack is fantastic .,1
REXPOWERCOLT,219150,Recommended,the soundtrack alone is reason enough for purchasing this game .,1
Allesmere,219150,Recommended,"the art style is cute and beautiful , the music is catchy .",1
AdamKid,219740,Recommended,"hilarious voice actor , one of the best platformers i have ever played , the music in this game is just amazing .",1
xinoxer,219740,Recommended,"if you don t like blood then this game will not catch your taste music the binding of isaac has a very ambient , atmospheric soundtrack .",0
asstastic,219740,Recommended,the music is really good .,1
The Cockatrice,253230,Recommended,everyone is well acted by the voice actors and i never felt like they were just reading their lines .,1
xBEASTMADNESSx,219740,Recommended,the amazing soundtrack is very well presented and enjoyable .,1
Neppu Tennouboshi,253230,Recommended,"a similar method is used for natsuki s version of okay , everyone in this act , the track starts off normal , until one of the instruments produces a long , off pitch note , and continues being off pitch and off tempo , this continues as you hear a violin in the background , eventually leading to horror like ambience , while the innocent main melody is still playing , at this point in the game , you re already on edge , and this music definitely doesn t help , you almost don t want to continue , you re terrified , and that s exactly what s intended .",0
MonkeyWrench,219740,Recommended,"you can unlock different sound tracks to play within the game world that are enabled or disabled in the hub world , but there is no explanation to any of it .",0
Scooty Puff Sr.,698780,Recommended,+ the soundtrack has a couple of real bangers .,1
Blank,698780,Recommended,you ll hear sounds and read things you didn t think you d read in a vn .,0
your bad self,219740,Recommended,"plus , very nice soundtrack .",1
l2el3ecCa,219150,Recommended,"that electro dance music in the madness , blurry , high and skull cracking theme make this game is really sick .",1
Eightphoenix,219150,Recommended,the soundtrack really adds to the game as well .,1
Cup of n00bles,219740,Recommended,"the sound fits perfectly around the game s atmosphere , providing it with all sorts of adorable and fitting sound effects .",1
LS-Kun,238460,Recommended,"the narrator has a great voice , especially for all the crazy stuff that he says , from his unusual fixation on butts and farts to him commenting on smelling beef stew .",1
Mellow_Online1,219150,Recommended,"i know that some people that have played the game will say that it adds towards the effect and atmosphere that is developed in the last two thirds , but the same way of presenting that same theme is used frequently in the last two thirds , that is the only time that it is dragged on and made me lose my patience a bit .",-1
totallynotjon_,253230,Recommended,+ the soundtrack .,1
Bill Versos,253230,Recommended,the music is also fantastic .,1
Remove Naruto's Teeth For Profit,253230,Recommended,"pros : + awesome art style + great atmosphere + responsive , intuitive controls + not too hard not too easy + spookiest ghost man you ll ever sign a deal with + even the mafia members are adorable .",1
PompfMompf.com,253230,Recommended,this game has it s own unique music and it s a knockout .,1
DeadCode,219740,Recommended,great game with great soundtrack ),1
BumbleBeatDown,253230,Recommended,"incredible addicting game , with the best soundtrack to any game i ve ever played .",1
MegaZeroTime,253230,Recommended,it is the contra with cqc and insanity as well as great retro phycho soundtrack that synergize your excitement .,1
DrunkleTom,219740,Recommended,music ( good score ) an excellently written set of music for every moment .,1
madprocess,698780,Recommended,the dark music by danny baranowsky provides the perfect backdrop to the gloom and despair of the overall theme of the game .,1
gabyswizo,113200,Recommended,"the atmosphere , style and theme are truly unique and interesting as well .",1
scoot,253230,Recommended,beautiful artstyle charming characters great platforming amazing music astonishing artwork great voice acting why do i even need to list this just go buy it do it buy it only 30 great game overall,1
dedminREVIVED,219740,Recommended,"music , oh sweet baby jesus the music , so nice , so turnt up i cant even .",1
EleGy,219740,Recommended,all this while listening to the great soundtrack of 80s styled synthwave .,1
QSecOfr,238460,Recommended,"the twisted story and music fit the overall aesthetic , making it a unique enjoyable experience .",1
jaz,253230,Recommended,"definitely going to play it again some day edit : after playing through nyakuza , i discovered there are voice lines for meow and nya , clearly making this the best game ever made .",1
Hirato Kirata,253230,Recommended,"or as you explore a time rift , the music will start out fairly empty and go through about 6 or so variations with progressively more instrumentation as you get closer and closer to the end .",0
JIgglyLord,698780,Recommended,this game is so sad wen ur listening to sad music and u see him constantly crying try it .,1
Eral,219150,Recommended,"the player is mostly accompanied by a rather calming tunes , excluding for one scene where the audio goes faster and faster to portray what is currently happening in the game s plot .",0
Gene,219150,Recommended,the music is so good i even had it on my phone for a while .,1
genkipro,698780,Recommended,"sound the music in the game is very nice , indeed .",1
The Handsome Mr. Death,219740,Recommended,fantastic soundtrack that keeps you going .,1
Marisa,219740,Recommended,"the voice acting may be a bit cheesey , but the game is fun nonetheless .",0
giggs,253230,Recommended,every track sounds unique and they all fit very well with each chapter they are featured in .,1
Kenny,253230,Recommended,"a very frustrating but fullfilling game , an incredible soundtrack and an interesting storyline .",1
FalkenT,219740,Recommended,it s also worth mentioning this game has a great sound track .,1
AssassinGlasgow,238460,Recommended,"it s a really dark game , and the cutesy atmosphere is only a mask for a really effective bait and switch .",0
NIPScaps,253230,Recommended,also this game has really good voice acting .,1
Future Idiot,219740,Not Recommended,any soft piano music is a huge win in my book .,1
Vanillasushi,253230,Recommended,a hat in time s soundtrack is on par with these games imo .,1
h0verkrafft,219150,Recommended,amazing soundtrack .,1
Kevelinu,219740,Recommended,great atmosphere .,1
Tromo,253230,Recommended,"it does a lot of things right , and dear god , the soundtrack is so incredibly good .",1
Future Idiot,219740,Not Recommended,"aside from that , i like the music in the blue time rifts since they give you the impression time really has stood still .",1
[REB]Blackwater17,294100,Recommended,"it s thoroughly and completely relaxing , you ll find yourself bobbing your head to the music that changes with the seasons and area as you go about your daily tasks that you ve set out for yourself .",1
Generic Hol Horse Main,253230,Recommended,this a really good game i think the narrarator is really funny and unique i was wandering what the title music was,1
gretgor42,253230,Recommended,"it s awesome how the music changes depending on what part of a level you re in , with some instruments fading in or out , i love this kind of dynamic music .",1
Yossarian the Assyrian,219740,Recommended,"the soundtrack is catchy and easy to listen to , as one would expect from a visual novel .",1
car tarp,219740,Recommended,"some of the voice work is unprecedented for an independent game , and it s still skippable , if you ve already heard it .",-1
Lalke,219740,Recommended,"the music and atmosphere are nothing short of incredible , and those two alone might keep me coming back to replay this game .",1
🎃They Call Him Mr. Z 🎃,253230,Recommended,+ changing the music for the chapters ( if a remix is unlocked ) .,1
sharktemplar,219740,Recommended,"you would expect a sort of sly / smooth / maybe sultry tone of voice , but instead it sounds more like a girl in her early twenties who was told to try and sound like a schizophrenic in a straight jacket telling a joke , or maybe a friendly ghost for a toddler s television program .",0
No-eye-deer,253230,Recommended,"amazing game , great music .",1
frisbeemenace,219150,Recommended,"brutal and twisted , good atmosphere , great soundtrack .",1
Demifly,219150,Recommended,"and , i m so sorry i couldn t stop my tears when i heard monika s voice at the end .",0
Minty,253230,Recommended,style the crowning achievement of a hat in time is its atmosphere .,1
hoooo,253230,Recommended,"couldnt stop headbobbing to the music , had to turn the volume down .",1
ND4SPD,219150,Recommended,"fitting music and gruesome sound effects the audio varies from funny to haunting , exactly that of the atmosphere .",1
Future Idiot,253230,Not Recommended,going into queen vanessa s house and trying to get away from her that music gave me vibes .,1
Dan Schneider's Hard Drive,253230,Recommended,"the music is very dynamic , and each song has several different versions that fade in and out seamlessly depending on context .",1
gretgor42,219740,Recommended,the sound effects that accompany the soundtrack are also excellent .,1
Rey,219740,Recommended,"well i don t play a lot of platformer tho , so whatever : v heart warming atmosphere .",1
Leyrek,219740,Recommended,"the soundtrack is great , though , and it runs like a charm on crappy computers .",1
jill920,219740,Recommended,"it s no suprise that the game is inspired by other 3d platformers such as super mario 64 or banjo kazooie , and for these games , music has always been a great part of them and it s no exception for a hat in time .",1
I Put The Pro In Procrastinate,238460,Recommended,"do you like fast paced f * * * em up games do you like jamming out to stellar music most importantly , do you like hurting other people",1
Scooter,219740,Recommended,"i m a huge sucker for video game music , and i love the music in all three of these games .",1
Wegadin,219150,Recommended,those were the last words heard by m before the sound of a discharging pulse rifle resounded through the air .,0
JMalm,219740,Recommended,the music is catchy and is actually something i ve listened to outside of the game .,1
emperortomato,219740,Recommended,"turning the music off in this game would not be advised , as it features one of the best soundtracks of any game i ve ever played it perfectly complements the 16 bit style and the atmosphere of the game , and i never got tired of listening to it .",1
I <3 SAO,219150,Recommended,"me after playing this : * is thinking about this game 24/7 , has listened to the soundtrack more than any other kind of music this past two weeks and has formally adopted one of the characters *",1
sharktemplar,219740,Recommended,some characters have excellent performances from their voice talents .,1
Mavi,238460,Recommended,the music and sounds are well prepared overall .,1
Mizu,238460,Recommended,"that soundtrack though , also really challenging as entertaining , worth at any price .",1
Rad Shiba,219740,Recommended,"the music is absolutely top notch , your contract has expired can compete with megalovania in terms of catchiness .",1
Dubstepxav 󰀨󰀢,253230,Recommended,"the music tracks also fit extremely well with the acts , which is also what makes this game so wonderful .",1
Chum,219740,Recommended,"the game s music and world is what really sells it , i found myself simply standing or sitting around and appreciating the game s atmosphere , something i rarely do in any game .",1
DarkTemplArchon,253230,Recommended,the music is incredibly addictive too .,1
⋆✰ Saya ✰⋆,219740,Recommended,"that is when things start to get creepy where did that music come from stay off my campfire oh no , my torch just ran out .",0
The Mute Cynic,294100,Not Recommended,"the sound work used for basic , daily routines also works well with the sound of welding steel and hostile gunfire keeping the mood stable .",1
@uRoN,219150,Recommended,"as far as soundtrack is concerned , i think it s the best one i ve ever heard in an action game .",1
Gorgo the Orc,219740,Recommended,"as for everything else , voice acting is introduced here , and each character sounds exactly how i expected .",0
Crayola,253230,Recommended,the voice acting is just giving more charm than ever to it and i love it .,1
Mantis,219150,Recommended,"by the way , the former mentioned game tag was right : the soundtrack is in fact really good .",1
sc077vv,219740,Recommended,great game with an excellent soundtrack buy it when it is on sale for less than 5 .,1
aCdhell,219150,Recommended,the music alone is a reason to play the game over and over again .,1
Ben-zo,219740,Recommended,"the characters and dialogues are funny , the soundtrack is great and overall this game is astounding .",1
Ixo,219150,Recommended,the atmosphere is spot on .,1
The Red Scare,253230,Recommended,the music is overall amazing as well .,1
milkshakelake,253230,Recommended,"music : ( good score ) awesome sometimes the music changes with the position of the camera and character , which is a nice touch and adds atmosphere .",1
Dunkan85,253230,Recommended,"i ve been listening to it the entire time i ve spent writing this fanboy ish gush pretending to be a review and as someone who considers the soundtrack of anything i play or watch to be a damn important part of the experience , i find hatty time to have some of the best music i ve heard in a game , up there with doom 2016 and the war of the human tanks series ( no , seriously ) .",1
NIPScaps,219740,Recommended,this game has the best soundtrack ever .,1
Solaros,219740,Recommended,funny voice acting .,1
Pwnisher,113200,Recommended,"its atmosphere , ambience , music , silly character quirks , all of the intricate things that don t really matter make this game .",1
XenoSkelbedo,219740,Recommended,"it controls like a dream , the levels are all extremely well designed , the characters are great , and the soundtrack is fantastic .",1
Water Enthusiast,219740,Recommended,i also want to point out the voice acting in this game .,0
Salty Skramz,253230,Recommended,did i mention the music because the music is fantastic with alot of note worth tracks .,1
baldrech,219740,Recommended,i didn t know i would enjoy killing so many people on a music which make you think you re on acid .,1
Johnny BigNose,238460,Recommended,that soundtrack has such unique tracks they really go with the game like my personal favourite hydrogen theres just something about that music that gets your adrenilin going .,1
Igos,219740,Recommended,"the music , i will not say anything about it , you can simply listen to it on youtube , the devs are cool enough to provide it for free on youtube .",0
Ioplop,4000,Recommended,the music is from allright to good .,1
Dunkan85,253230,Recommended,"this turned into the extreme during the final phase , aka every particle and sound effect at once phase .",1
Fanic,253230,Recommended,"the music is exteremly good , the writing is witty and never tends to be boring .",1
Cade,253230,Recommended,"sound design in general in this game is fantastic , whether it s the link style groans and oofs when you bash into something or the thousands of voice acted , well written lines .",1
100% Hippo,253230,Recommended,"several of the tracks are quite catchy , and at this point it isn t a question of if i m going to buy the 5 hour soundtrack but rather whether i m going to purchase the b side as well .",1
Water Enthusiast,253230,Recommended,so far every piece of music the game offered me was a delight to my ears .,1
Dan Schneider's Hard Drive,219740,Recommended,"namely , that it feels a bit short ( i wanted to keep playing it , it was good ) and a ( very ) minor gripe is the jingle that plays when you pick up collectibles , because the soundtrack was so good i didn t want it interrupted .",1
Peridarren,253230,Recommended,( don t even get me started on the soundtrack ) .,0
Sam1799,253230,Recommended,amazing soundtrack,1
Future Idiot,219740,Not Recommended,"honestly , the snatcher was probably my favorite character out of everyone because of how spectacular his voice actor was .",1
The Kid-hearted Gamer,219740,Recommended,"in a less cartoony than normal location , complete with music that won t let you calm down .",1
Willi3TheGod,219740,Recommended,"the score is amazing and unique , other games in this genre have a problem with the music being repetitive when stuck , but not this game .",1
Alas,238460,Recommended,the game also comes with a great soundtrack which enhances the retro atmosphere even further .,1
DrunkleTom,219740,Recommended,"whether you are fighting beasts , chopping trees / mining rocks or just moving on to the next time period , the music instills a sense of tension , mystery and calm depending on the circumstance .",1
CoffeeBean,219150,Recommended,the soundtrack is unbelievable and definitely worth buying .,1
goon15,253230,Recommended,"with a kickass soundtrack , this gory retro themed blood bath of game is one anyone can have go at .",1
PATROOON,253230,Recommended,the music is as addictive as the game itself .,1
psycosulu,238460,Recommended,"the cutscenes were my favorite part of the game , the voice acting was top notch and consistently funny .",1
Mevvallanneous Bob,238460,Recommended,"audio : while there s not too many sound effects that you ll be focusing on ( gunshots , stab / slice sounds , doors opening , wood cracking ) , the music stands out quite a bit , as it melds with the 1980 s neon and crazy visuals that are present throughout the game .",1
gretgor42,219740,Recommended,"the first thing you ll notice , as you start the game , is that the music is absolutely awesome .",1
Phloop,219150,Recommended,"( in all seriousness , buy it for the sound track .",1
Buheheporcodio,253230,Recommended,this is one of those weird games with a strange atmosphere that grows on you .,1
Neppu Tennouboshi,698780,Recommended,"the music is often interrupted by static , and gets progressively faster and faster , creating a nerve wracking experience very fitting for when it plays .",1
SammyP6 Spooktober Form,253230,Recommended,"each world has its own personality and cast of interesting characters , who are voice acted quite well .",1
Gordon Ramsay,253230,Recommended,"the music on this game is nice and relaxing , up until you get to the boss fights which are accompanied by some serious shredding .",1
Rinri,219740,Recommended,amazing soundtrack the sound track is simply great .,1
sharktemplar,219740,Recommended,"the tracks a hat in time has are given several variations to match the mood and tone of where the player is or what the player is doing , resulting in very dynamic background ambient music that quickly gets stuck in the player s head , but never manages to annoy them .",1
wh1sper!,253230,Recommended,"for instance : you play a level that is very loud and bustling , when you come back to it later in the game , it s nighttime and abandoned and the sounds and music for both work very well for each of them .",1
【=◈︿◈=】| Palpe,219740,Recommended,"and the last one not least , the soundtrack .",0
Duskylyon,253230,Recommended,"and lets talk about our cast of characters , along with the fantastic voice acting gears did a wonderful job giving ahit a diverse , unique , and fun cast of characters .",1
PandaBearTellEm,4000,Recommended,"sound rimworld has a very space western vibe , and that comes through especially in the sound .",1
Zippy,253230,Recommended,"it doesn t have the kind of music you ll much be remembering and humming to yourself , but that s not a knock against it .",1
rzeznik,238460,Recommended,"aggresive and violent 1989 miami , nailed with outstanding synth music .",1
MelonSpeedruns,219740,Recommended,"i praise the game for it s amazing and responsive controls , beautiful graphics and a killer soundtrack .",1
Morgothor,238460,Recommended,and the music is great .,1
Dumelax,253230,Recommended,"there s even voice acting and while there is some of it that wasn t to my liking at first , you then learn to appreciate it because of the multitude of characters that are in there .",1
Belmont,238460,Recommended,the soundtrack is definitely a highlight as it s completely fitting with both the setting and the themes of the story .,1
Système D,238460,Recommended,also worthy of mention is the soundtrack that stuck with me and still rings in my ears .,1
Cade,219740,Recommended,"the boss encounters also have some of the best music in the game , with bombastic tracks that call to mind everything from mario to undertale .",1
from the 213.,219740,Recommended,and the soundtrack .,0
The Cockatrice,253230,Recommended,"the game also features voice acting for all the characters that talk , minus yours .",0
FREEDO,219150,Recommended,"the most memorable game soundtrack in the last twenty years is enough to recommend this title alone , or at least y know , the soundtrack itself .",1
blackchaos_sorcerer,253230,Recommended,the soundtrack drives you away .,-1
The Red Scare,219740,Recommended,i got the soundtrack and love it to death .,1
SoftPigs_828,219740,Recommended,"amazing game , fab soundtrack .",1
【=◈︿◈=】| Palpe,219740,Recommended,as this game has it and has it unique own soundtrack in each worlds .,0
Chum,253230,Recommended,"the voice acting was an interesting touch , but i m not confident in saying that it was essential , and frankly sometimes it can be a bit trite .",0
Dadang Sudadang,219740,Recommended,will definitely buy the soundtrack in the future once i got enough money .,1
Duskylyon,219740,Recommended,it starts off strong with incredible music .,1
RemixDave,238460,Recommended,"loving this game , hoping the soundtrack gets released soon as it is super catchy .",1
kanaan,253230,Recommended,great soundtrack .,1
edupina,219740,Recommended,"i want to highlight the great voice performance made by the narrator , it s awesome .",1
Onion Knight,219740,Recommended,"a hat in time was simply worth my money , even bought the amazing soundtrack .",1
giggs,219740,Recommended,"the styles of music vary , and there is something for everyone .",1
MrPokeboy8,219740,Recommended,"some of the voice acting isn t all that great , and the only real bad one to me is the first few lines of mustache girl improves over time .",0
Shroddington,219740,Recommended,pretty much goty right here the music and atmosphere are just top notch,1
Tiburon,253230,Recommended,not to mention the genius soundtrack .,1
ketruB,219740,Recommended,i love the music in this game .,1
Dananuh,4000,Recommended,the soundtrack is superb and adds greatly to the overall experience of the game .,1
Logan,219740,Recommended,"voice acting is good , and soundtrack is one of the best aspects of the game in general .",1
salt?,238460,Recommended,great soundtrack .,1
☾SpookyRedPanda - ダーク☾,219740,Recommended,really fun and memorable soundtrack i give this game all my endorsment .,1
sharktemplar,219740,Recommended,what an incredible sound alike . ),1
Highzenbirg,253230,Recommended,"some of them feel like a violent rythym game , with every bludgeon going with the electronic beats of the music .",0
SevenDeck,219740,Recommended,a soundtrack that is there and even after 10 + hours you don t tire of it .,1
Future Idiot,253230,Not Recommended,i actually use it as study music in the background now .,1
Emperor Gandhi,219740,Recommended,"and that soundtrack , i really loved some of the pieces in it .",1
MonkeyWrench,219740,Recommended,i m not sure if i was replacing the song that would be playing or adding something to a random list of music that could be played .,0
jill920,253230,Recommended,the music definitely gives me a lasting and positive impression .,1
Marked One,253230,Recommended,the music is extremely catchy and beautifully made and i would easily put it on the same level as mario 64 .,1
Apriarcy,253230,Recommended,"you won t find any of that garbage here , aside from a soundtrack dlc .",-1
Bratwurst,219740,Recommended,"atmosphere ( music , sounds , graphics ) 2 .",0
Daedalus,253230,Recommended,the soundtrack is one of the most unique gaming soundtracks i have ever heard and each song fits each level .,1
Emperor Gandhi,253230,Recommended,"it gave off a sci fi grant kirkhope vibe , playing into the nostalgia of the people who played and loved games like banjo kazooie , but at the same time still different enough for the soundtrack to have its own identity .",1
sharktemplar,219740,Recommended,"2 ) catchy and malleable music the music in a hat in time is as loveable as its art style , and recognizes that once it has a good tune , it s not necessary to poop out 17 lesser ones just to ensure the player is hearing something different for every single area .",1
Speedflow,253230,Recommended,music is top notch and really helps build the atmosphere of the game .,1
wh1sper!,219740,Recommended,+ the soundtrack is done very well .,1
Crustite,219740,Recommended,the music in this game is amazing .,1
skynet_d2,238460,Recommended,i love this game and its soundtrack can t wait for hotline miami 2 this year,1
Gorgo the Orc,219740,Recommended,"one particular voice that i have to give credit to , is the boss from the spooky planet .",1
konbleck,219740,Recommended,"i saw some streamers play it ( and the sequel too ) some time ago , and i loved its soundtrack mostly .",1
yee haw,219740,Recommended,the ost is over 5 hours long and each enviroment has unique and vibrant music .,1
☆ShinyMew112,253230,Recommended,"the voice acting as well is top notch , everyone delivered their lines oh so well i could feel the emotion they put into each and every line .",1
BlueAura,253230,Recommended,"with huge worlds , over 5 hours of original music , and an adorable protagonist , a hat in time makes for a great purchase .",1
B∞mer,219740,Recommended,"even listening to the official soundtrack as i write this , i m reminded of all the things i felt and experienced during my brief time with the literature club .",1
Duskylyon,219740,Recommended,from hat kid s sound effects to the idle musings of the subcon people .,0
TV,253230,Recommended,"however , this dlc can be quite good at times , with a much better soundtrack than the rest of the game .",1
#NAME?,238460,Recommended,there s even theather is scenes that are really funny and the voice actor / narrator ( stamper ) voice is amazing he s really funny .,1
Todd Smacky,219740,Recommended,"the music is uplifting , intense and amazing .",1
☆ShinyMew112,253230,Recommended,"and dont get me started on the music , its just filled to the brim with so many good tracks .",1
AestheticGamer,219740,Recommended,"the characters are voice acted , so far the voice acting is pretty good ( there s also a badge you can equip which makes them to mumble speak if you wish .",1
Crimson-Albedo,253230,Recommended,there are several worlds to play all with a fun soundtrack which you can unlock remixes of .,1
PATROOON,238460,Recommended,"last but not least , the game possess some of the most kickass soundtrack i ve ever heard .",1
ivokeh,219740,Recommended,the soundtrack is killer .,1
【=◈︿◈=】| Palpe,253230,Recommended,and they also add the remix soundtrack for each worlds .,1
Dan Schneider's Hard Drive,253230,Recommended,"there are different remixes for being inside or outside certain areas , instruments are added as you advance through levels , and certain power ups even add their own flair to the soundtrack .",0
OrgnGr1nd3r,219150,Recommended,balls to wall action brain smashing awesome music .,1
Cup of n00bles,253230,Recommended,"for the most part , the voice acting is diverse and a great fit for the characters .",1
Emperor Gandhi,219740,Recommended,"audio first off , give the snatcher voice actor a hug or something .",1
Johnny BigNose,219150,Recommended,if you like techno music then youll love the soundtrack to this game .,1
Kaato,219740,Recommended,the soundtrack is absolutely amazing and meshes with the game s atmosphere perfectly .,1
Emperor Gandhi,219740,Recommended,"the snatcher is my personal favorite , whose loud and over the top voice acting works extremely well and gives him an intimidating presence .",1
Emperor Gandhi,253230,Recommended,"overall , the sound design in this game is one of its strongest points .",1
LukeNukem,253230,Recommended,great satisfying combat combined with a great soundtrack that makes you want to play it forever so for the price it s amazing and 100 worth it .,1
MonkeyWrench,253230,Recommended,the writing on top of the top tier voice acting truly did make for quite the experience .,1
Cooper,253230,Recommended,the music is absolutely amazing .,1
Willi3TheGod,219740,Recommended,"my favorite mod being pizza theme from spider man 2 during the train rush level the voice acting is great , even for the npc s .",1
@johnxfire,253230,Recommended,"each level has really great music , with a few getting remixes as well due to the kickstarter stretch goals .",1
NIPScaps,253230,Recommended,"i listen to the soundtrack everyday when i , m at for example the store or just when i m relaxing .",1
SamULJacksun,219740,Recommended,"all in all amazing game that keeps getting better with every playthrough , with a pretty cool soundtrack to boot .",1
alberto for president 2020,219740,Recommended,"not to mention the music is upbeat and very catchy so if you have a few extra to spend , grab the soundtrack as well .",1
Dunkan85,219740,Recommended,"every track conveys emotion , the constant wonder and awe stricken sense of discovery that is only fitting for the game and enhances the experience in exactly the way a soundtrack should .",1
Snrkomancer,219740,Recommended,"with a gorgeous soundtrack to boot , compositions in flavor of favorite platformers of before .",1
Tundrest,253230,Recommended,( update : now you can ) the soundtrack is 5 hours of pure perfection .,1
Matchstick,219740,Recommended,"it s hard to explain how such a simple game can have so much depth and atmosphere , but it does .",1
Ruke,238460,Recommended,the secret level music is to be played at my funeral .,1
ZelosZalis,253230,Recommended,"the other 3 worlds have interesting things going on with very fun boss fights and music tracks to go with them , i don t want to underplay the bosses so i ll say it twice , the boss fights are awesome .",1
ハスクオーボン,219740,Recommended,"almost every track is well placed , and sounds just right .",1
:wq,219740,Recommended,which i guess brings me to the soundtrack .,0
@johnxfire,219740,Recommended,"The music and sound design is fantastic the voice acting is great , although I'm pretty sure they ripped out a certain NPCs voices due to dumb backlash which is a huge shame , in my opinion .",1
3skin,413150,Recommended,"The music is great , the characters are great .",1
4nzu,698780,Recommended,"What a great game , the ending was perfect i really like the poem part , not to tell the part of where of the girls p l e a's e h e l p'm e and the soundtrack is awesome , i'm sure if you like Light visual novels you will surely's h e w o n't l e't'm e g o .",1
☾SpookyRedPanda - ダーク☾,219740,Recommended,A Hat In Time Beautiful Bliss A Hat In Time is an incredible game with and incredible soundtrack .,1
【=◈︿◈=】| Palpe,219740,Recommended,you cant make a good game without a great and memorable soundtrack .,1
❤ $wirl ❤,219150,Recommended,"once you finish a level the music stops and makes you walk through your massive bloodbath , making you think what have i done .",0
adam,253230,Recommended,"The soundtrack of this game is very different and unique , which makes it one of the greatest OST's in a video game .",1
AestheticGamer,253230,Recommended,"The hub world is fun to explore gets more added to it over time , including patrons who decide to board do small things for you ( ranging from allowing you to switch music in stages to selling you something or just loitering with flavor text ) .",0
ハスクオーボン,253230,Recommended,"You deseve all praise and all credit for your work Thank you for such a wonderful creative set I should also mention , the voice acting is not to bad either , and some of the characters are fun to listen to , and some , you may even recognize .",0
Akemi Homura,219740,Recommended,"music remixes ( without having to pay microtransactions , how great )",1
anaid,219740,Recommended,"And , during all this a great soundtrack becomes the cherry on the cake , completing the mood of just going forwards and forwards .",1
Antra,219740,Recommended,killed by kittens ( good score ) best audio comments ever seen  ( good score ),1
✨𝐸𝓍𝓉𝓇𝑒𝓂𝑒,238460,Recommended,"well What are you waiting for , get the game What , don't have money Shocking thing is , this game is free , and it ended up being one of the most amazing games I have ever played in my entire life , this game also has an amazing soundtrack And remember , this game is not suitable for people that are easily'd I's'm E'm B E R E'd .",1
♥ Onee~Chan ♥,4000,Recommended,Music and sound : It plays soothing and light hearted music during the correct moments and plays eerie music when there is something scary that is going on .,1
awkwarditch,219150,Recommended,"Amazing soundtrack , weird and creepy story , modern classic .",1
➖'s O Λ P H Y ➖,219150,Recommended,"Don't take this as a joke , Don't let the happy music and cute girls fool you , because this game gets dark .",0
Bill Versos,219740,Recommended,"I've heard nothing but great things about this game the only legit complaint I've heard from Gamespot is that it has too much voice acting , which 1 . )",-1
Blank,219740,Recommended,"Turn your headphones up for this , you don't want to miss the sounds and the weirdness .",1
boob,238460,Recommended,( 8 bit alarm sound goes off ) Hear that sound That's the Monika Alarm .,0
BOT Carrot,219150,Recommended,This game is the best 1980s psychedelic arcade style electronic music filled mass murder simulator I've ever played .,1
Brambleh,238460,Recommended,( good score ) hours of fun awesome voice action reasonable go pick this up its great,1
Cap'n Alex,219740,Recommended,"An absolutely phenomenal psychedelic trip to 1980s Miami , with a rocking soundtrack and a masked murderer .",1
Captain Radio,219740,Recommended,"Great soundtrack , great narrator , great gags , great game The Behemoth delivers once again .",1
Check out my mixtape its 2 fire,413150,Recommended,"Was a bit unsure about spending 15 usd on this game but after having it for a few days and played nearly 20 hours i'd have to say , it's well worth it , you get a pet cat ( or dog ) and it has rpg elements , simulator elements , and a lot of charm and a good soundtrack .",1
Crustite,219740,Recommended,It's one of the best I've heard in a game and it adds a lot of personality to the characters and makes them much better ( you also have an option to turn off the voice acting if you do not like it ) .,0
Dan Schneider's Hard Drive,253230,Recommended,"If you're anything like me , certain Time Pieces will actually disappoint you to see , because you wanted to stay in the level and listen to the music longer .",1
Desertskunk,113200,Recommended,"Only complaint I actually have is that the music tracks , as fantastic as they are , tend to end far too early , leaving you only with ambient sounds .",-1
DishKebab,238460,Recommended,"Really it is , just the narrator makes this game so amazing , the voice and the acting is really wel done and that combined with the witty comments make it a great and very fun game .",1
Doc,219740,Recommended,"The soundtrack is fantastic , the story is .",1
Dodoliy,219740,Recommended,"Finally , we have the amazing soundtrack in this game that just gets you going through each level whether it be fighting The Snatcher or loitering around Mafia Town it never disappoints .",1
Dunkan85,253230,Recommended,Another thing I'd like to point out is the spotless soundtrack that this game has .,1
