AccountName,gameId,isPositive,review,Polarity
Eddy63,219740,Recommended,"also one hare turned crazy and ran to my base ( monty python anyone ) it was an epic fight , seeing all my enemies neutralizing themselves .",0
ModdledGore,698780,Recommended,"rip lawrence ) stil in development moddable cons it can be really hard ai narrators will punish relentlessly hard to create colonists that are effective without negetive affect on the colony or themselves ( not really a con it keeps the game balanced but some may not like it ) still in development costs money tl dr : hard colony sim , lots of customizability and funny / infuriating gameplay , still in development , comparable to dwarf fortress .",0
Emalco,294100,Recommended,"rocket boots , different kinds of enemies , lot of blocks and minerals , meteorites , giant worms .",0
Jarago,238460,Recommended,there are also 5 difficulty levels to beat .,0
Hirosam,219150,Recommended,"no problem , there is probably something in the workshop that fixes it , or improves your gameplay .",0
emperortomato,253230,Recommended,"this is because stages are just short enough that once you find your rhythm on a level , you won't have too much difficulty repeating your previous successes .",0
MattotheInkling,4000,Recommended,"the arena stage is that you can enter that you have a full hp , if you open the chest and you get the items , enemies will pop out and you need to kill it .",0
goblin.queen,219150,Recommended,"i have to keep restarting , and since it is not a quick play type of game , in fact , it might take you weeks of gameplay to finally get to end game , ie .",0
Brutal Dumbass ☢,413150,Recommended,some take hours because they rarely drop and others cause the enemy is so hard to beat and you have to do it multiple times for it .,0
Orpheolus,113200,Recommended,"( neutral score ) , mostly because of that difficulty spike .",0
Meneldil,238460,Recommended,"there's about thirty weapons to use , from a beer can to a m16 or a frying pan .",0
The Mute Cynic,698780,Not Recommended,"weather events are also prone to happen , but are easier to combat if you have the right heating and cooling equipment installed .",0
millseric1991,238460,Recommended,i normally check the enemy's weapons to know what i a dealing with .,0
[MClan] meepindoofer1,253230,Recommended,"finally , the last vanilla class is ranger , this class utilizes an array of bows , guns , or even a rocket launcher , along with a high dexterity and movement speed to stay out of the enemies way .",0
Brahmin Herder,253230,Recommended,"you can customize the difficulty in many direct and indirect ways , from choosing an ai director to choosing a biome and elevation to start in .",0
Thrill,413150,Recommended,"i loved harvest moon and rune factory , but hm had gotten a little repetitive , and rf went a little crazy in its search for interesting new content , falling all the way down the crafting hole .",0
Sig,219150,Recommended,incapacitated enemies ( due to extreme pain or loss of limbs ) can be captured .,0
Mittsies,294100,Recommended,"during combat , you will usually draft each individual person and control them directly , otherwise your colonists will generally carry out their normal tasks rather than actually go out and fight the raiders .",0
Chum,219740,Recommended,"exploring the controls was a bit of a challenge at first , and figuring out the quirks of our protagonist's moves took some getting used to .",0
The Holy Sy,219150,Recommended,stages are completed when all enemies have been thorughly disassembled .,0
DG Dobrev,294100,Recommended,"selectable difficulty depending on the chosen storyteller , you have 5 difficulty levels that will shape your adventure , including a permadeath option that saves the game at regular intervals , and if your colony dies , that's it .",0
roolo,253230,Recommended,"i personally pretend these mechanics don't exist , so i don't keep count of my wealth , and i don't sacrifice people .",0
Carrot Tea Cake,253230,Recommended,"you essentially kind of psudeo control these pawns that don't have functioning brains , and you set up schedules , work priorities , all that colony simulator stuff .",0
UN0W3N,219150,Recommended,"from a pure gameplay perspective , it accomplished its intended purpose but it can still hinder the game's appeal to new players , as if the overwhelming variables and sheer amount of displayed information wasn't enough .",0
Guts3062AD,238460,Recommended,"steel stayed on his side of the colony , working away at his armor and weapons .",0
Vengyr,698780,Recommended,"more steamlined , but hey , not everyone has 15 years to add obscure mechanics .",0
The Mute Cynic,4000,Not Recommended,i was personally waiting a good four hours for a ai core to be on offer from a trader ( or for the supposed event to spawn so i could harvest it from the enemy ) .,0
Mellow_Online1,698780,Recommended,"it's more reliant on its stroy and while i do enjoy games with a good story , i at least like some element of gameplay to go along with it , but i can get by on a visual novel , if it truely has a story worth telling , is something unique and is something that is delivered brilliantly .",0
Alas,219740,Recommended,"a lot a byproduct of being as vulnerable as your enemies , a fact i like , coupled with somewhat clunky controls .",0
KingSchiebi,238460,Recommended,"every hit can kill the enemy , as well as yourself , and that's where the game becomes more of a puzzle where the engagement of a room has to be carefully planned and executed , similar to titles like super meat boy .",0
Sephiroth1204,413150,Recommended,you start off with almost nothing and have to build everything from weapons and armor to houses everything to decorate them from the ground up and the only limit is yourself .,0
Kynikosa,4000,Recommended,"skills can help if your able to make the best of weapons or the shoddiest of statues , it all depends on what your colonists specializies in , you can also improve a certain colonists skill by making him do the work but if he fails , materials will be wasted but skills will improve .",0
Draconicrose,4000,Recommended,"your people , pawns , have unique personalities which interact with each other and the game mechanics in a way that creates chaos or peace , success or failure .",0
CujotheWolf,238460,Recommended,the story and gameplay are like harvest moon .,0
thancock223,238460,Recommended,the turrets finish off the enemies and i start clicking to have my one standing guy rescue the others .,0
genkipro,219150,Recommended,"in rimworld , you take control of a small group of colonists trying to survive on a frontier planet .",0
HisDisciple,219150,Recommended,"hotline miami has a high difficulty level , so it is certainly not for everyone .",0
P1nk0,698780,Recommended,there are around 4000 items and 360 of them are weapons .,0
Mittsies,294100,Recommended,"df is an incredibly complex experience with virtually bottomless gameplay depth , while rw is a lot more basic by comparison .",0
forestfey,219150,Recommended,"it happened more than once , that a former mod only mechanic was implemented into the core game .",0
Wit,219740,Recommended,"many things were lost , the fire consumed all , including all the weapons left behind colonists felled by the inferno .",0
Tornik,294100,Recommended,"bosses , monsters , rewards , a large ( and i mean huge ) array of weapons , items , decorations , you name it .",0
derpman,294100,Recommended,"when a raid comes , get your combat pawns behind cover and let them fire .",0
Dan Schneider's Hard Drive,219740,Recommended,"you have to be a certain height above the enemy , as well as a certain distance from them , and that includes being too close .",0
send noodz<3,294100,Recommended,"there's multiple different stats , ways to farm , weapons , armors , etc .",0
Callcenter of the Void,294100,Recommended,"not only that but the difficulty gap between the some challenge ( aka easy , first difficulty is accurately named base builder ) and rough ( normal ) is absolutely massive .",0
Farrowmorne,219150,Recommended,"the order of gameplay is as follows : start new game , get minerals , fight boss , get stuff and be op , get wrecekd by new mode , get minerals , fight boss , get stuff and be op , and then get just wrecked .",0
Godot,413150,Recommended,"those who have played games such as harvest moon , rune factory and , to a lesser extent , animal crossing can draw immediate parrallels between the gameplay and mechanics found in this game .",0
[BE]MalachiAD,219150,Recommended,"on top of this , everything is single hit death ( on you , and on your enemies ) so the masks you acquire as the game goes on need to be chosen strategicaly sometimes to make levels more managable .",0
Crimson-Albedo,219740,Recommended,the theme is different for each act and the mechanics and goals vary in each chapter .,0
LS-Kun,238460,Recommended,"you also have plenty of weapons to use , from blocks of ice to freeze your foes and boomarangs to stun them to grenades and frog bombs to blow them to bits .",0
Midouri ミリ,253230,Recommended,"i may have stated the gameplay is fun , but it isnt without issue .",0
Terminal Guy,219740,Recommended,"scavenge for resources , build tools and items to make life easier and fight not only enemies , but for your sanity , too .",0
genkipro,219150,Recommended,"you select a landing point on the planet based on a number of variables , such as climate and topography , and then you're on your own , with between one and five colonists under your control , ready to start a new life .",0
MVBlake,219740,Recommended,"the former hang around your base and charge silver for items , the latter charge your defenses with increasingly worrisome weapons .",0
genkipro,219740,Recommended,"you don't normally directly allocate colonists to take actions , but rather you control them indirectly through the work roster , where you can prioritise certain actions over others separately for each colonist .",0
DG Dobrev,219150,Recommended,"huge learning curve if you are just starting rimworld , i would suggest you play at a low difficulty level and get used to the game as much as you can .",0
Hobo,219150,Recommended,"the game holds some replay value with a hidden puzzle to collect pieces for and the fact that it's an entertaining gameplay formula regardless of story , but i can only help but feel like another couple missions wouldn't have hurt .",0
alsoandanswer,253230,Recommended,"the game is as fair as you want it to be difficulty can be selected , but the default is brutal dwarf level type of brutal .",0
Shadeem,253230,Recommended,"towards the end of the battle a thrumbo ( a large powerful and fast animal ) wandered into the battle area and was hit by one side , i suspect the enemy but cannot be certain .",0
Epix Sky,219150,Recommended,buy the game in a bundle with cs : ' s if anything in case those who plans of buying gmod doesn't have cs : ' s ( unless you enjoy looking at purple and black checkered textures all over the place with question mark items / weapons ) .,0
totallynotjon_,253230,Recommended,the gameplay is very reminiscent of mario's early forays into 3d platforming with chapter based encounters .,0
i need a girlfriend,4000,Recommended,"2 : oh cool so much bosses , mobs , residents fun , cool weapons steeper muynkrufta 1 .",0
Rurik,294100,Recommended,i expect much more unclear stuff later battle mechanics has big random factor .,0
Andrew_Bishop,698780,Recommended,"girls are pretty and interesting , gameplay is common for dating sim .",0
psychedelic dave,219740,Recommended,"the binding of issac is a very different game , but pulls off being weird , in concept and gameplay .",0
UN0W3N,219740,Recommended,"for most players wanting to grasp rimworld's mechanics without the feeling of accomplishing a chore , pick locations within a temperate climate .",0
gretgor42,253230,Recommended,"then , of course , there's the gameplay .",0
Slim Shady,219150,Recommended,"if he makes enough kill combos , is bold enough , acts quickly and other devious ways to devastate people , he will be awarded with new weapons and animal masks .",0
B∞mer,219740,Recommended,"she can twist and turn the world she inhabits to her desire , and she uses this knowledge to gain control over the story .",0
RubyHazel,253230,Recommended,"the raids wasn't too bad , because of my many colonists it was easy so i changed the difficulty to rough , and randy send me a volcanic winter ( taken from the wiki : solar panels will not produce as much power .",0
Duskylyon,253230,Recommended,which brings me to gameplay .,0
Belmont,219150,Recommended,they can also be thrown to stun most enemies .,0
Pseudonym?,238460,Recommended,"i also think that sometimes i d prefer more than 2 weapons to switch between while playing because you often need a lot of different weapons for one level if you're trying to cut corners and save time ( or trying to solo the co op levels , many of which are thankfully possible solo by abusing the weapons ) , but more than 2 might have made it difficult to get the right weapon anyway .",0
ChristofOtiz,253230,Recommended,"melee weopons produce no sound , and killing with enemies won't alert other guards within an earshot .",0
"ok, liberal",4000,Recommended,something happened next that i wouldn't wish on my mortal enemy .,0
The Holy Sy,219150,Recommended,"take advantage of your surroundings by luring enemies into narrow corridors and mowing them down with gunfire , or waiting for them to walk by the corner where you eagerly await with your meat cleaver held high .",0
Leviathis_Krade,253230,Recommended,"the recent update screwed up bat and slime movements causing them to glitch through areas they should not be able to like a mother slime one of the bigger ones can now move through 1x1 spaces and the bat spawn rate increased so much i was swarmed by 30 bats just below marble level , and the weapons were significantly nerfed as were the baddies given at least 10x more hp , but i might of done something when creating the world when dealing with that .",0
Orpheolus,698780,Recommended,"craft stuff , make super weapons to slay enemies , build in a block format and has some multiplayer .",0
Eddy63,219740,Recommended,the difficulty is customisable both by choosing a different story teller hardness but also by choosing a biome .,0
Mellow_Online1,698780,Recommended,"one of the ways you can impress the girls is by writing poetry , which is the game's only form of gameplay occupant in which you're given a selection of different words and as you learn more about the characters and learn more about their personalities , these words will have positive effects on each of the characters , so if there is a specific girl that you're wanting to impress , you have to really pay attention to their likes / dislikes , personalities and attributes .",0
chaser_r2,219740,Recommended,"involving a variety of management genres ( combat , construction , crafting , etc ) , this game is heavily reliant on strategic planning and decision making for survival .",0
exiletexan,219150,Recommended,"maybe your best gunman loses an arm in a shootout , and you have to send your cannon fodder colonists to retrieve him and hold off the enemy while your medic does what he can do get him back into the fray .",0
Yossarian the Assyrian,4000,Recommended,"its mechanics are similar to katawa shoujo and steins gate , though its story is much , much different .",0
vladde TF:GO,219740,Recommended,"but it's all the same for your enemies , which makes planning and strategizing way more important .",0
IcerOut,253230,Recommended,"just how much content does this game have well , over 500 unique enemies ( from slimes to floating eyes , from unicorns to homicidal snowmen ) , 360 weapons ( ranging from swords , boomerangs , guns and bows to yoyos , bunny cannons and nyan cat swords ) , 78 full sets of armor ( and tons of pieces which don't fit into a set , plus loads of vanity items and costumes ) , 36 different bosses , and 10 random events , all with unique enemies and loot .",0
Stormo,698780,Recommended,"you can manually command colonists whenever you want , or even take full control of them when you need to give them detailed orders , for instance when they need to defend against a raid .",0
CaptainBullitCushion,4000,Recommended,"you can set it to a hard level , but i like to set it on base building mode , which is just the second hardest difficulty level .",0
The Mute Cynic,698780,Not Recommended,five difficulties are also present and range from less combat with a focus on construction to continual raids while struggling to maintain a growing colony .,0
Belmont,253230,Recommended,melee weapons can be swung or thrown .,0
Exelus,294100,Not Recommended,"not fast forwarding ) gameplay comes from random events generated by the storyteller , an a .",0
Logan,219740,Recommended,"that's a really big part of a game and gameplay hats in game have different unique abilities , and you will need them the further you go .",0
Mandamus,238460,Recommended,we put him down with energy weapons .,0
Jarago,698780,Recommended,everyone ( even enemy attackers ) have their backstory which informs you what the person used to be before landing on rimworld these backstories may sometimes affect their skills levels and traits .,0
ショタ男の娘,698780,Recommended,after playing for a while you start to get a feel for the enemy patterns and how to deal with them .,0
Gorgo the Orc,219740,Recommended,"combat in this game will have you still using the abilities that you use for platforming , so no 3 hit combo here which is because most modern 3d platformers fail to remember that it is a platformers first , and a 3d beat em up last .",0
Bushwacker,238460,Recommended,"if you want to and you think you are up to snuff , you can siege an enemy town , picking off bandits with precision down to the finger .",0
Mandamus,253230,Recommended,walsh gets better and both he and young are fully equipped in nano armor with energy weapons .,0
Dan Schneider's Hard Drive,253230,Recommended,"some areas require you to use certain context sensitive actions , such as using a homing attack on an enemy or using your hookshot .",0
Cap'n Alex,238460,Recommended,"the game is rage inducingly difficult , but as you complete the levels and obtain new masks and weapons the game becomes slightly easier ( still very difficult though ) .",0
masterxodin,105600,Recommended,"i had heard it was a little bit like 2d minecraft ( which i had never played either ) , and after sitting on the fence for awhile and watching my friends rack up over 100 hours of gameplay on it , i decided to buy the game .",0
B∞mer,238460,Recommended,seeing what you think are the results of your actions spin out of control in front of your eyes becomes increasingly nerve wrecking as the events that unfold become more extreme .,0
Daedalus,253230,Recommended,"there are masks that are clearly better than others , while some are there just for fun or added difficulty .",0
Knal1991 - Saint,253230,Recommended,all weapons are throwable ( so far atleast ) and it is an option you will utilise almost always .,0
Edock,698780,Recommended,"there are plently of weapons to choose from cool buildings to build perfect game to play after a long day of work you can decorate your house to make it home there is going to be a new patch soon you start of poor , however after a lot of hard work you can make a name for yourself wide variety of npcs that each have a distinct personality .",0
ショタ男の娘,219740,Recommended,"after you start getting to know enemy patterns you need to understand what the items do ( some item descriptions lie ) , and which ones you might consider skipping .",0
TheDarkOcarina,238460,Recommended,if you ever get bored of your weapons and maps you can download weapons and maps from the community .,0
UN0W3N,294100,Recommended,"you can choose the more relaxed nature of a storyteller which will allow you to build up your base , see your colony prosper unchallenged by raids or cruel weather effects and once you feel like you're ready to up the ante , switch to a storyteller of increased difficulty and more random behaviour .",0
Rurik,294100,Recommended,"but people who likes relaxing and slow gameplay with low amounts of actions needed , who likes to see how the base grows and you get stronger army then get it .",0
Vampyri,294100,Recommended,"this mechanic would be frustrating in a game that doesn't offer some other form of progression , and tboi clearly understands that .",0
Great Hero J,294100,Recommended,"rimworld , being a sandbox game , is also perfect for modders to tinker around with existing mechanics or let their imagination off the leash and create something awesome .",0
Eddy63,219740,Recommended,and it's not always the enemy attacks that will kill you .,0
CULT|infernovia,219740,Recommended,but combat isn't all there is to this game .,0
LeGit,238460,Recommended,it made me laugh out loud one moment and then painfully squirm in my chair the next all with a game where 90 of its gameplay consists of the occasional left click .,0
KeekLaH,219150,Recommended,and it literally has years of gameplay .,0
FleetCommand,219740,Recommended,"you control hat girl , who as you learn in the first minute of the game got stuck with her spaceship and have to collect time pieces ( in the form of hourglasses ) to be back on the road again and head home .",0
Stormo,698780,Recommended,"occasionally , enemy factions will attempt to raid your settlement , and you will need to keep evolving in order to withstand their ever strengthening attacks .",0
Crimson-Albedo,219740,Recommended,sometimes platforming mechanics can seem difficult .,0
OblivionPenguin,219740,Recommended,"drafting your colonists isn't the only way to get them to fight , but it the one instance in which you directly control what they do and where they move .",0
JaguarUSF,219150,Recommended,"hostile enemies will invade , so defenses must be constructed ( the game utilizes cover ) prisoners captured after a raid can be incorporated into society or harvested for organs ( among other options ) .",0
UndyingCrystal,219740,Recommended,"food rots , weather changes , the daylight fades quickly , and as you go on , hounds and other enemies will hunt you down .",0
[GC]SpiritWolf,219150,Recommended,"you die , craft , defeat bosses , explore , build and with it's fairly recent update before a terraria 2 was announced , it added quite a large amount more of items to craft , including weapons , armor and just decorative stuff , ontop of that it added new bioms and a new set of bosses and what not .",0
Slaiyn,4000,Recommended,each run the player is confronted with a randomly generated arrangement of rooms containing a wide variety of enemies and traps .,0
Irafas,698780,Recommended,"i created a tribe of nudist spear ladies i created an underground fortress at the north pole i created many death rooms to lure enemies into i made an idyllic society of high tech farmers i created a society of cannibals that ate any who entered the area i got crushed by raiders i crushed raiders i became raiders and i had fun rimworld is a game whose gameplay has obviously been inspired by games like dwarf fortress , and whose artstyle from prison architect ( with their blessing ) .",0
ClassyTurtle,294100,Recommended,"there are also trade caravans from nearby factions , as well as enemy raiders to come harass and murder your poor colonists .",0
Skuzi,238460,Recommended,most enemies don't bother to try hard enough to tunnel or drop in .,0
Knal1991 - Saint,238460,Recommended,"some just give you longer reach such as the katana , some weapons like the knife are throwable in such a way that it might kill someone ( like a knife tends to do , if you stick it with the pointy end ) .",0
Rurik,294100,Recommended,"a lot of stuff , mechanics in the game the game is kinda relaxing and doesn't require a lot of actions from you great replayability one session can last thousands of hours cons a lot of unclear mechanics .",0
FlamingYeti,294100,Recommended,early access review i think the best way of describing rimworld is prison architect with more going on and less control .,0
Samurai,4000,Recommended,cant destroy a block without its proper tool brings far too many weapons bosses can be op no hunger .,0
Mandamus,238460,Recommended,"prepare to fight tribals , instead put up against trained soldiers in nano armor and energy weapons .",0
genkipro,219150,Recommended,"basic gameplay consists of designating objects or structures to build , lists of tasks to complete ( called bills in rimworld ) , and setting up zones in which activities are to be undertaken , or from which activities are restricted .",0
emperortomato,219150,Recommended,"one hit kills ( both you and your enemies ) , so death will be very frequent , but relatively painless .",0
randomness5555,219740,Recommended,ben splits off from the party when we hear rumours of a weapons cash including a very high quality smg and sniper rifle that's actually rather lightly defended .,0
The Holy Sy,238460,Recommended,"doors are a godsend , and will quickly become your enemies worst nightmare , as you gleefully slam doors into their faces and laugh as they sprawl on the ground before murderizing them .",0
Gyro,253230,Recommended,"( how does my best colonist get her arm punched off how does that happen ) however there is still an aspect of difficulty increasing overtime , just it can happen really suddenly .",0
Solcacus,4000,Recommended,"i would suggest getting all m9k weapons parakeet pills , all scars , and don't forget crysis playermodels they can make you look realy cool , i mean who doesn't want to have a mask on with the mouth of a skull in your face , it may sound uncool by me just saying it but when you see it in person it is cooler",0
Budge The Unyielding,219150,Recommended,"it's addictively fun , has two modes in which your character carries over in , and mechanics i'm still learning .",0
narud300,4000,Recommended,it controls the stream of events your colony experiences to create a certain experience for you .,0
BOBOUDA,698780,Recommended,"awesome game , which's gameplay and interface are based on the first zelda .",0
anaid,219150,Recommended,"the gameplay might take some getting used to , mainly matching up your turning , hitting and picking up weapons which is done with mouse , to the walking that you do with the wasd keys .",0
kinggimped,219150,Recommended,"however , you don't control your colonists directly .",0
Elikabu,238460,Recommended,"little by little all the colonists are getting powerarmor , shieldbelts , laser weapons and more .",0
alemismun,4000,Recommended,"the game also gives the player freedom , a lot , its a sandbox game that means that you can beat challenges however you want , you can , for example , lock the enemies in a room , set it on fire and let them die from a heatstroke .",0
CULT|infernovia,4000,Recommended,and you could do this as a natural scaling difficulty system .,0
finoma,294100,Recommended,"atmosphere , pacing , music , palette , gameplay , hidden items , quests , farming , the hidden dwarven items , hidden characters .",0
Cyrus Deacon,253230,Recommended,"this was a group of 3 tribesman armed with bows , pikes and other primitive weapons .",0
ZaningeN,219740,Recommended,"i think even with the addition of a strangely weaker dlc ( in my own opinion , the difficulty of precision jumping makes the dlc too stressful ) , this is still a game that i want to come back to again .",0
Honey Badger,4000,Recommended,"but that's not all , you're not just dealing with humans , you're dealing with animals , robots , and deadly insects , they vary in difficulty , but do not underestimate them , a tough animal can easily wipe out your starting colony without hesitation , and the robots can really destroy you if you do not plan accordingly and adapt , especially when it comes to the different ( but small number of ) types of robots you'll be up against , and the insects .",0
PIXEL RAMEN,219740,Recommended,"there are also different weapons in the game , some seemingly with little to no use until you need it of course .",0
Solaria,294100,Recommended,it has a little bit of everything that you need in a basebuilding game farming / combat / management .,0
Oktakon,4000,Recommended,"( neutral score ) current alpha state considering that this is still an alpha stage game , rimworld shows a remarkable amount of polish and potential , however , whenever you do find a shortcoming with a game mechanic you don't quite like , i guarantee you there's a mod to meld this game into your style of play or aesthetic pleasure .",0
Thiccy Lit,219740,Recommended,"one of my friends is currently obsessed with it and when i saw that it was going to be an early unlock in next months humble bundle , i flipped if you dont know already , a hat in time is a 3d platformer focused on the hat mechanic .",0
Fluff-Kevlar,4000,Recommended,the other thing is just how grind y it can get at some points .,0
Daedalus,253230,Recommended,"since you are already used to the difficulty , the level layouts , etc .",0
Manaita,253230,Recommended,"the stages had plenty of variety , but ( combat ) difficulty was usually lacking .",0
The Holy Sy,219740,Recommended,"melee weapons usually get the job done in one good hit , and vary in terms of swing / attack speed and effective range .",0
Eigan123,219740,Recommended,"in a hat in time , the player assumes control of hat kid , a ( mostly ) silent character , on a spaceship , eager to get home .",0
walleR (CEO of Racism),253230,Recommended, Cons : Needs a decent PC Edit : SO i finished the game ( 7 hours gameplay ) and tbh the ending was kinda but still solid gameplay so ill gv it a ( good score ),0
adam55101,4000,Recommended, Cons Bad graphics Upon buying this game and dowloading some addons heres what ive done saved a town from a zombie apocalypse by nuking it driveby tank shooting Flying bathtub Fought in ww1 Amputated limbs for fun ( good score ) best game,0
ferdal1,4000,Recommended,"Alright So , if you are looking for : A shooter , triple A game with beautiful graphics and a free to play battle royale mode , you are NOT gonna enjoy this game .",0
Hashshashin,4000,Recommended,If you have sat on the fence or gameplay means more than graphics then buy this you will not be dispointed .,0
Lil_Weeb,113200,Recommended,I now have a newfound hatred for people who choose graphics over gameplay .,0
rvg,4000,Recommended,"Think Dwarf Fortress Lite : streamlined , simplified , and with palatable graphics .",0
Vincent,4000,Recommended,Dwarf Fortress with guns and actual graphics .,0
Aavak,238460,Recommended,"That said , there's a lot of strategy involved , it just never feels like fun is taking a back seat to it The visual aesthetic closely resembles Prison Architect , so if you're familiar with that game , and enjoy the art style , then you'll find a lot to like about Rimworld's clean , sometimes cartoony graphics .",0
Big Chungus,698780,Recommended,"I was very iffy about this game at first due to the campy graphics and the whole Harvest Moon thing , but I had a little extra cash and decided to throw it at this game in the hopes that maybe I could capture the lightning I felt as a younger kid playing Harvest Moon on my handheld .",0
Aavak,219150,Recommended,"Rimworld also boasts some amazing audio assets and impressively atmospheric music that really helps to set the mood in the game The difficulty is highly customizable , and combined with the detailed scenario editor , allows you to tailor each game to suite your particular skill level .",0
arseholetep the insufferable,113200,Recommended,this is a game not for everyone it is bloody and quite horrible at times but the music is brilliant the game itself is incredibly hard it has some religious type stuff which might offend you if you were over sensitive about this sort of thing but it is worth picking up,0
♥ Onee~Chan ♥,698780,Recommended,"No Voice Actors : Similarly I don't really think it is a con , as I find that without voice actors , it suits this VNs story a lot , but hey that's my own opinion : P Gameplay : ( Also not a con for me too XD ) This game does not have much choices to pick from and have simple minigames like picking out the words to your poem .",0
bronzeParadox,238460,Recommended,"Honestly , Hotline Miami is one of my favourite games to date , It's fast paced gameplay , endless action , multiple masks ( each with a special effect to go with them ) , and a beautiful soundtrack all contribute to this masterpiece .",0
Brosocrates,253230,Recommended,"Several times I found myself just wandering around , honking my scooter horn at NPCs and enjoying the music , and just discovered some new puzzle or hidden goodie completely by accident .",0
ChristofOtiz,219150,Recommended,"Melee weapons produce no sound , and killing with enemies won't alert other guards within an earshot .",0
Commander Ace,219740,Recommended,This game is violent hell and has a great soundtrack : ),0
Cup of n00bles,219740,Recommended,"Sound effects make collecting items , attacking enemies and interacting with the environments even more enjoyable ( my favorite is hitting a friendly NPC and getting that squeaky toy sound ) .",0
DeathShred,219740,Recommended,GTA 2 Rampage with an emphasis on stealth and good music .,0
Dinamitestick,238460,Recommended,"Great game Fast paced , full of gore , versatile weapons , great storyline with a twisting plot , also enjoying the soundtrack .",0
Every Day is Exactly the Same,219150,Recommended,"A game both stress reducing and stress inducing , beserker rage your way through the various levels , driven insane by 80's synth music while you turn your victim's heads into strawberry jam with a baseball bat , you monster .",0
Geckoarcher,413150,Recommended,"Upon opening it , the upper left hand corner flashed , the underworld music started playing , and my character was completely invisible .",0
ghostgombaa,219150,Recommended,The Binding of Isaac is a magnificent RPG game with a fantastic story soundtrack .,0
Hobo,219150,Recommended,"Sprinting through a three story building owned and currently occupied by the Russian mafia wearing a latex animal mask , kicking in doors , firing full auto SMGs and emptying both barrels of a side by side shotgun into a mafioso wearing a cheap white suit before picking up a pot of boiling hot water and pouring it over a guy's face while bass bumping electronic music soundtracks the entire event .",0
Hydra Dominatus,219740,Recommended,Incredible and unforgiving gameplay mixed with an amazing soundtrack .,0
Icarus,219150,Recommended,"Great game , awesome soundtrack , plus you get to be a tiger who punches through people .",0
Internet Ham,219150,Recommended,The style and music plus the amazing story make this a game not soon to be forgotten .,0
JUB JUB,219150,Not Recommended,"Maybe the game ending , with Monika's background voice declaring that there is no happiness to be found here after all really IS some commentary on how inane , stupid harem VN garbage isn't conducive to meaningful characterization or storytelling , maybe its trying to communicate something about how ultimately that kind of self serving fantasy has the opposite effect",0
Kevelinu,219740,Recommended,"The music is very fitting too The missions in the game are for the most part very creative and the concepts change all the time Some have you explore mainly , others mix things up a lot by having you confronted with creepy characters that even claim your soul , or a murder mystery Funny writing too The challenges this game offers are enjoyable and very fair , in fact I could say one of the slightly negative aspects is that this game is a bit too easy .",0
KingSchiebi,253230,Recommended,"Hotline Miami is a frantic and brutal dexterity puzzle , wrapped in an enigmatic story and wonderful psychodelic soundtrack .",0
Logan,253230,Recommended,"Expect pons you can collect Relics , which unlock new levels , and Tokens which can be exchanged at a machine for bonus materials like hats , or soundtrack .",0
marccost3,219740,Recommended,Overall a challenging but great game with great music .,0
Mr. Evasive Pants,294100,Recommended,"The binding of isaac is such a underrated game , it has everything you need from creepyness to randomness , there's more than 100 + items available , more than 10 + bosses for you to fight , and the soundtrack is just kick Of course if you thought this is all piece of cake , you're wrong the game is hard and it becomes incredibly hard once you unlock more bosses , like satan or the headless Horsemen , and if you thought this was hard enough no it wasn't the Wrath of the Lamb DLC will blow your mind about how hard the game is So pratically , if you're a person that looks for a hard game that requires skill and perhaps a little bit of luck regarding the items and the random events , BUY THIS GAME if not then you're sad and i do not wish to speak with your further .",0
Not Legato,253230,Recommended,"While the game suffers from a lack of difficulty and rather obvious placement of collectibles , it's a ton of fun to play , the soundtrack is fantastic and I can recommend it easily based on those things .",0
Raerin,219740,Recommended,"the controls aren't hard to grasp , the voice acting is amazing , and the humor is top notch .",0
Razzamuffin,219740,Recommended,Quality rogue like game with vibrant art / sound that takes many a playthrough to master .,0
Rens Agatha,253230,Recommended,( Controller is full supported ) Music or Sound Im intrested with the game when first time i watch the trailer and hear the sound or music from this game .,0
Rurik,219740,Recommended,"Pros Nice and clear tutorial I liked soundtrack a lot Randomly generated world , story , character .",0
Shinobi,219740,Recommended,The music and gameplay are both incredibly polished but I did experience some problems with the camera at times .,0
SliskinAlpha,238460,Recommended,"but , the game itself is super challenging and has an amazing soundtrack .",0
Spectrum16,253230,Recommended,"Better than Mario Oddessy No really im serious Mario Oddessy may be longer and have more demanding platforming , But the music , characters , story , feel , design , genius writing .",0
Spooky E-boy #2403,253230,Recommended,The Music also has it's fair amount of Glitches like some sounds not working properly or not apearing at all .,0
The Kid-hearted Gamer,219740,Recommended,"Every single subsequent boss is honestly the best selection I have ever seen in a collectathon platformer , each with something unique to them , and amazing music that really captures the nature of the fight , particularly the fever pitch MIDI number used in the super frantic final boss fight .",0
Turbo Synth Vice,253230,Recommended,One of the best games on steam Pros : Amazing soundtrack Brutal fighting good plot twist ending but the one bad thing it is to short but yet thats it .,0
Whatthefnu,253230,Recommended,"These are equippable items that offer modifiers to either your base abilities or the game itself , such as immunity to fall damage , no bonking when you accidentally dash into a wall , or even fun things like replacing the voice acting with Banjo Kazooie style mubling .",0
xJose,219150,Recommended,The music was soothing and the gameplay was really peaceful .,0
zombie.autopilot,113200,Recommended,"Hard as nails , tons of unlockables , brilliant and memorable music .",0
