AccountName,gameId,Date,Hours_Played,isPositive,noOfHelpful,noOfFunny,review,isValid,Polarity,isSingle
Krypt_on,253230,"December 3, 2013",16.6 hrs on record,Recommended,1,0,"cool retro style , wonderful music .",1,1,1
Pahchi,253230,"October 11, 2017",31.0 hrs on record,Recommended,2,0,"if you even remotely like 3d platformers i strongly recommend a hat in time 10 metric tons of charm , super good level design , some of the most fitting music to a game ever and probably one of the best adventures overall in a while",1,1,0
Tribbles Foxfolk,294100,"August 6, 2014",19.7 hrs on record,Recommended,1,0,"anyway , the story essentially is : isaac s mother is a deranged christian that thought she heard god s voice commanding her to sacrifice her son , much like someone in the bible , whose name slips my mind .",0,-2,-2
Rocking_Star101,253230,"November 28, 2017",1.5 hrs on record,Recommended,6,0,"the whole experience was one big kawaii / spooky / creepy rollercoster ( in order ) , enhanced by my real life night time atmosphere ( especially once the game started bugging out , if you played the game you know what i mean ) .",1,1,0
wh1sper!,253230,"January 9, 2018",6.3 hrs on record,Recommended,2,0,"short version : the game has alot of interesting and varied levels , with an amazing soundtrack and alot to explore .",1,1,1
Ioplop,219150,Jan-27,300.5 hrs on record,Recommended,26,3,"it isn t buggy , is well optimized , has good music and graphics that work really nice , and excelent gameplay .",1,1,0
Vampyri,253230,"November 2, 2014",145.3 hrs on record,Recommended,1,0,"from the introduction to the credits , the music and sound effects are excellent .",1,1,1
AwesomeNick,253230,"October 8, 2017",25.8 hrs on record,Recommended,16,0,"and don t even get me started on the soundtrack they really knocked it out of the park , it s like the undertale soundtrack of 2017 .",1,1,1
like a dream...,253230,Aug-13,169.3 hrs on record,Recommended,36,69,some factions are happy with me when i return their raiders safe and sound but eventually the only faction left that still hated me didn t care for that .,0,-2,-2
Turnip,238460,"June 3, 2013",8.3 hrs on record,Recommended,1,0,"its a top down action game with a hazy story and an amazing soundtrack dont let the retro graphics hold you back , they fit perfectly",1,1,0
appelpie,219740,"September 11, 2016",23.2 hrs on record,Recommended,1,0,"all in all , you should definitely play this game if you re into 8 bit like graphics , top down shooters , and badass music .",1,1,0
jstubbles,219150,"November 24, 2017","1,031.9 hrs on record",Recommended,102,5,"it s a great accompaniment to the game s sound design , which showcases well balanced soundfx across the board .",1,1,1
Vampyri,4000,"November 2, 2014",145.3 hrs on record,Recommended,1,0,the soundtrack really nails the morose theme perfectly and some of the end game sound effects get stuck in my head for days at a time .,1,1,1
Solcacus,219150,"July 1, 2014",401.4 hrs on record,Recommended,0,0,it may sound uncool by me just saying it but when you see it in person it is cooler,0,-2,-2
jc ham,238460,"March 26, 2013",43.4 hrs on record,Recommended,1,0,"i won t spoil it , but it perfectly frames and sets up the gameplay and atmosphere .",1,1,0
Mittsies,219740,"December 4, 2016",476.3 hrs on record,Recommended,64,9,i absolutely love rw s music .,1,1,1
PhantomFoxKyo,238460,"December 19, 2017",17.0 hrs on record,Recommended,7,0,the music is catchy and sets the mood for each conversation .,1,1,1
Naop,238460,"June 23, 2014",20.4 hrs on record,Recommended,1,0,top notch voice acting and music .,1,1,1
Exelus,294100,"February 7, 2018",240.3 hrs on record,Not Recommended,43,3,"at the very least , the soundtrack is great .",1,1,1
BobaHMT,219740,"July 27, 2015",14.1 hrs on record,Recommended,0,0,i especially enjoy the sounds of screaming rabbits .,1,1,1
Higher Mind,4000,"February 21, 2014",141.1 hrs on record,Recommended,1,0,and the music is just awesome .,1,1,1
Mr. Bear,219150,"July 20, 2016",2.7 hrs on record,Recommended,4,0,all you need is a playlist of your favorite music and a nice glass of your favorite refreshment and you re ready to create a beautiful new world .,1,1,1
The Cockatrice,253230,Feb-10,14.7 hrs on record,Recommended,43,2,+ amazing soundtrack .,1,1,1
sharktemplar,219740,"December 3, 2018",61.8 hrs on record,Recommended,10,2,"that results in forgettable and filler music , which nobody with decent taste really enjoys .",1,-1,1
Abraxasu,238460,"March 12, 2015",16.0 hrs on record,Recommended,1,1,"if you re going to buy the game , thoroughly consider purchasing the soundtrack along with it .",1,1,1
Munno,219740,"December 4, 2013",24.4 hrs on record,Recommended,1,0,"great artwork , great soundtrack , challenging , innovative .",1,1,0
SliskinAlpha,238460,"February 20, 2013",13.5 hrs on record,Recommended,1,0,"but , the game itself is super challenging and has an amazing soundtrack .",1,1,0
LeGit,219150,Feb-02,5.7 hrs on record,Recommended,54,0,"while most is just charming background music , the final three songs on the soundtrack , along with the good times the free game gave me , made it feel more than worth the asking price as is .",1,1,1
Rahu X,253230,"March 16, 2018",71.2 hrs on record,Recommended,18,0,and of course the soundtrack .,1,0,1
Maple,4000,"March 21, 2015",416.1 hrs on record,Recommended,1,0,"astonishing soundtrack , addictive gameplay , and appealing artstyle .",1,1,0
Cernepel,253230,"June 15, 2015",10.0 hrs on record,Recommended,1,0,"great music , and atmosphere , gamplay is okay ( good score ) would answer the phone again .",1,1,0
marccost3,219740,"February 27, 2016",9.5 hrs on record,Recommended,1,0,overall a challenging but great game with great music .,1,1,0
Mysterious,219740,"June 14, 2018",184.4 hrs on record,Recommended,8,0,graphic : good when you change your graphic in game in make a glitch but never mind music : absolutely perfect i recommend you ll like all music in this game i promise .,1,1,0
emperortomato,219740,"July 5, 2014",12.0 hrs on record,Recommended,1,0,"most games , one of the first things i do is turn the music off .",1,-1,0
x-st,238460,"March 11, 2018",3.0 hrs on record,Recommended,19,2,plus the music is charming now that s a lot of words not really describing what ddlc is really about or why you should give it a go .,1,1,1
Logic,219150,"June 16, 2015",45.9 hrs on record,Recommended,1,0,trippy soundtrack .,1,1,1
Chum,219740,"October 11, 2017",35.2 hrs on record,Recommended,18,0,"not to sound elitist , but no it did not .",0,-2,-2
AssassinGlasgow,253230,"November 4, 2017",2.9 hrs on record,Recommended,3,0,"the art and music is fantastic , as well as the visual designs in the game .",1,1,0
Uintah,238460,"July 4, 2016",18.6 hrs on record,Recommended,1,0,"doesn t sound like fun , but you ll be hooked after that first harvesting of turnips .",0,-2,-2
Dr.Shadowds 🐉,219740,"January 6, 2018",29.5 hrs on record,Recommended,2,0,"great music , great fashion choices , lots of things to do .",1,1,1
Mittsies,219740,"December 4, 2016",476.3 hrs on record,Recommended,64,9,"the audio on the other hand , is great .",1,1,1
lav,219740,"January 24, 2014",7.6 hrs on record,Recommended,1,0,why am i killing white suited bald russian mobsters i dont know but there s blood everywhere and this techno music is blaring in my ears ( good score ),1,1,1
Ðeus Invictus,219740,"April 10, 2016",15.7 hrs on record,Recommended,0,0,hotline miami : a game with a soundtrack better than the game itself .,1,1,1
Kitten,253230,"January 8, 2018",3.0 hrs on record,Recommended,"1,642",372,at how great this game has been to get this reaction the soundtrack is amazing so is the story the developers deserve all these praising and all the glory,1,1,0
boob,238460,"January 18, 2018",5.7 hrs on record,Recommended,6,1,( 8 bit alarm sound goes off ) hear that sound that s the monika alarm .,1,0,0
Garmr,219740,"January 1, 2014",6.7 hrs on record,Recommended,1,0,has a bit of a drive atmosphere to it .,1,0,1
Kolo,238460,"February 22, 2017",87.2 hrs on record,Recommended,23,1,one of the few games where i keep the music on after all this time playing .,1,1,1
ニューロ,219740,"March 14, 2018",76.1 hrs on record,Recommended,15,0,"the game itself is just generally really fun , whether you re exploring , you re completing objectives , it s really neat the music is great , the visuals are nice , and the atmosphere and the dialogue is really good , there s not really much to say , other than this is a brilliant game",1,1,1
Foxxys856,4000,"July 14, 2018","2,577.6 hrs on record",Recommended,17,3,the game play is easy to pick up the music is immersive the easy of the controls,1,1,0
Fruity Senorita,219150,"January 25, 2013",20.3 hrs on record,Recommended,1,0,relentlessly violent gameplay drives the whole plot perfectly along with a delicous synth soundtrack and repulsive art style to boot .,1,1,1
Megurine Luka,238460,"May 30, 2018",5.4 hrs on record,Recommended,100,5,"also , do not forget about the music , which keeps the level .",1,1,1
bidoofus,219740,"February 7, 2015",460.0 hrs on record,Recommended,1,0,i can t help but hum along with the main theme of the overworld and intently listen to the small sounds that re made when mining with a pickaxe of some sort .,1,1,1
Spooky E-boy #2403,4000,"April 12, 2014",32.9 hrs on record,Recommended,1,0,graphics gets an 3/5 the music : it sounds like you re actually in an secret basement wich can go from creepy music to 8 bit styled arcade music .,1,1,0
Nepra,219150,Aug-17,11.6 hrs on record,Recommended,37,2,"just like almost every vn game , you kinda take routes the girls will be falling in love with you , and that s where the atmosphere , where you ve been used to enjoy yourselves change into the horror .",1,0,0
BrexitBoy,238460,"February 24, 2014",2.5 hrs on record,Recommended,0,4,ice suckas to awesome music ( good score ) would bang,1,1,1
100% Hippo,219740,"February 25, 2018",26.4 hrs on record,Recommended,4,0,the music is fantastic .,1,1,1
Shadeem,238460,"November 26, 2017",564.8 hrs on record,Recommended,4,0,"on a personal note i can say that i find the game / music very relaxing and chill , it is how i would describe the game , relaxing punctuated by moments of tension later edit .",1,1,1
minjanoogle,4000,"June 23, 2016",124.9 hrs on record,Recommended,1,0,the controls are fluid and soundtrack is amazing .,1,1,0
Carabinx,253230,"January 5, 2014",10.5 hrs on record,Recommended,1,0,the music one of the funnest games i have played in a long time easy to play .,1,0,0
peony,219740,"July 6, 2017",870.2 hrs on record,Recommended,17,4,"edit : also , great music .",1,1,1
HOL HORSE,219740,"June 28, 2014",24.3 hrs on record,Recommended,1,0,"this game has a hip soundtrack , pixel gore which is too realistic , and nice controls .",1,1,0
BinaryViolence,294100,"October 25, 2016","2,333.7 hrs on record",Recommended,369,198,then monday morning i show up to work looking like i d been partying all weekend : dude are you okay you sound like .,0,-2,-2
BlueAura,219740,"December 27, 2017",93.2 hrs on record,Recommended,2,0,"full voice acting for major and minor characters , lots of fun and entertaining dialogue .",1,1,1
SandSquid16,413150,"April 1, 2016",211.8 hrs on record,Recommended,1,0,"the music is charming , and i love the art style .",1,1,0
l2el3ecCa,219740,"February 22, 2015",6.8 hrs on record,Recommended,1,0,and the last thing that will be the good point for this game is about the music .,1,1,1
Eigan123,219740,"November 26, 2017",63.9 hrs on record,Recommended,236,9,"this world is alive , full of details , both large and small , some random , some not , from roomba rides , to scooter horns , to pattycake with the man in blue , to random posters plastered in various worlds , to talking owls , to curious crows , to picture taking , to jokes , to jokes within jokes , to clever responses , to humorous interactions , to easter eggs , to random jumps on floating cookies , to scary ledges , to tightrope mechanics , to engrossing music , to the vibrant surroundings and atmosphere , the list goes on .",1,1,0
Spooky Glare,113200,"July 17, 2013",43.5 hrs on record,Recommended,1,0,the soundtrack is awesome .,1,1,1
jaz,219740,Jun-25,98.8 hrs on record,Recommended,3,0,the whole story is adorable and i love the art and music .,1,1,0
ok retard,219740,"August 18, 2014",98.3 hrs on record,Recommended,1,0,"hotline miami is a great indie game with a gorgeous art style due to it s pixelated graphics and bright , vivid colors , amazing music that really fits in with the atmosphere , tight responsive contols mixed with fast paced action and a brutal dificulty .",1,1,0
Neppu Tennouboshi,253230,Jun-29,14.6 hrs on record,Recommended,60,3,"with all of that being said , i love this game , i love the characters , and i find myself to be inspired by the game many times , as a music producer .",1,1,0
templeH,219740,"September 6, 2014",64.1 hrs on record,Recommended,1,0,"to begin , the soundtrack is phenomenal .",1,1,1
ChicoPudding,219740,"March 22, 2015",11.0 hrs on record,Recommended,1,0,listened to some amazing music while at it too,1,1,1
Exuma,253230,"February 16, 2015",26.2 hrs on record,Recommended,1,0,"can t even praise the music enough , seriously music alone is a reason to buy this game .",1,1,1
Villermen,219740,"July 26, 2014",7.2 hrs on record,Recommended,1,0,"humorous commentary all the time , but as usual with voice lines they get boring after you hear them a hundred times .",1,-1,1
Citricsaurus,4000,"December 27, 2011",147.9 hrs on record,Recommended,1,0,"you have to do this so much you start to hear billy mays yelling but wait , there s more this might sound bad , but it s all so worth it .",0,-2,-2
Good Hunter,219740,"August 10, 2018",23.3 hrs on record,Recommended,3,1,i will not deny that it is a very intense level in terms of sound design and level creation for a survival horror .,1,1,0
Internet Ham,219150,"June 2, 2016",22.2 hrs on record,Recommended,1,0,other fun : the music is extraordinary in how good it is .,1,1,1
A Floating Cat Head,698780,"March 10, 2016",65.0 hrs on record,Recommended,1,0,"it was enough to convince me to buy the soundtrack , to support the developer further .",1,1,1
Definitely not a Lolicon,113200,"February 28, 2016",54.5 hrs on record,Recommended,1,0,"it s got very nice atmosphere , lots and lots of stuff to do , monsters to slay or treasures to find etc .",1,1,1
4nzu,698780,"October 28, 2017",12.2 hrs on record,Recommended,574,300,"what a great game , the ending was perfect i really like the poem part , not to tell the part of where of the girls p l e a s e h e l p m e and the soundtrack is awesome , i m sure if you like light visual novels you will surely s h e w o n t l e t m e g o .",1,1,0
Meneldil,238460,"June 30, 2014",15.8 hrs on record,Recommended,1,0,"the music , created by several electro indie bands , ranges from pretty good to holy crap that s awesome i can t stop dancing .",1,1,1
jc ham,219740,"March 26, 2013",43.4 hrs on record,Recommended,1,0,the little touches here and there add to a real sense of atmosphere .,1,1,1
Vegatrip,219740,"November 29, 2015",252.8 hrs on record,Recommended,1,1,"i yell at the squeaker , telling him this isnt over in my tearful voice .",1,1,1
vladde TF:GO,253230,"April 27, 2014",15.8 hrs on record,Recommended,1,0,"the soundtrack is amazing , it gets you pumped up everytime .",1,1,1
omega64,253230,"October 16, 2017",6.6 hrs on record,Recommended,9,0,i love the soundtrack and all but one character .,1,1,1
TRONward to Glory!,238460,"June 14, 2016",39.0 hrs on record,Recommended,1,0,"such an amazing game not sure what i like most : soundtrack , gameplay , secrets , challenge , etc .",1,1,0
#NAME?,253230,"July 16, 2014",13.9 hrs on record,Recommended,1,0,it will have you playing for a lot of time trying to het everything too and the music is rather crazy byr really good .,1,1,1
Future Idiot,219740,"February 25, 2018",23.1 hrs on record,Not Recommended,20,4,so the music is very well done .,1,1,1
Eral,253230,"November 22, 2017",10.1 hrs on record,Recommended,6,1,"you can listen to some of the songs on the developer s youtuibe channel if you would like to take a look at the soundtrack before you play the game , or if you don t want to play the game but just want to see how the soundtrack is some of my personal favourites include the main theme doki doki literature club and your reality .",1,1,0
oscarsoltyk,238460,"January 5, 2014",53.1 hrs on record,Recommended,1,0,the story is full flavor and the quality of gameplay is multiplied by the outstanding techno and instrumental music .,1,1,0
yardyknee,219150,"May 30, 2014",6.9 hrs on record,Recommended,1,0,soundtrack .,1,0,1
Optic Blasst!,219740,"January 15, 2014",12.2 hrs on record,Recommended,1,0,"great game , faqing brilliant soundtrack",1,1,1
Fuchs,238460,"June 27, 2016",13.9 hrs on record,Recommended,1,0,"the soundtrack is awesome , i love all of the tracks .",1,1,1
Zippy,219740,"May 28, 2018",15.1 hrs on record,Recommended,79,3,"in particular the game has a context system for the music , so when you re near certain places or engaged in certain activities the music will seamlessly shift appropriately .",1,1,1
Cooper,219740,"October 11, 2017",40.9 hrs on record,Recommended,3,0,it can be from music remixes to color palette swaps to different hat variations .,1,0,0
ʟᴏʀᴅ ᴠᴇɢᴀ ☆,219150,"October 19, 2017",60.7 hrs on record,Recommended,18,5,likes the sound of rain 3 .,1,1,1
Homura,219740,"October 21, 2015",48.9 hrs on record,Recommended,1,0,"not much story , simple and addictive gameplay , memorable and not so memorable bosses , somewhat dark theme to it , and a great soundtrack .",1,1,1
Neppu Tennouboshi,4000,Jun-29,14.6 hrs on record,Recommended,60,3,"poem panic is a cute music track which still has what it takes to fit the argument between natsuki yuri , but it s still very innocent .",1,1,1
Weydabomb,219150,"December 16, 2014",3.4 hrs on record,Recommended,1,0,"one fo the best , if not the greatest soundtrack in the world .",1,1,1
Zetadar,219740,"May 17, 2014",90.1 hrs on record,Recommended,1,0,"magnificent , incredibly addictive rouge like game , randomly generated with dark and humorous themes aswel as great soundtrack and gameplay , isaac is all about luck and skill , aswel as planning ahead , you can t just throw yourself into hordes of enemies without studying their a .",1,1,0
Diopside,253230,"August 25, 2014",2.1 hrs on record,Recommended,1,0,"the entire game flows at a remarkable pace , with pumping music and gorey visuals marking an unforgettable experience from start to finish .",1,1,0
Mugen,219740,"August 4, 2014",68.7 hrs on record,Recommended,1,0,"one of the best things about this game is the music , oh boy the sweet sounds of this game given to us by mr .",1,1,1
Hartiche,238460,"June 27, 2016",66.8 hrs on record,Recommended,1,0,"nice , well done , cool music , cool pixel graphics , different and interesting gameplays .",1,1,0
#NAME?,238460,"February 18, 2014",11.1 hrs on record,Recommended,1,0,"great music , very atmospheric and controls are great .",1,1,0
Shining_Falcon,238460,"November 22, 2017",9.9 hrs on record,Not Recommended,7,0,"for those of you who dark narratives , in games other than vns i recommend these : serena combines a talented production team ( fans and game developers ) , superb voice acting , haunting atmosphere , enveloping visuals , and an emotional range that is told in one hour .",1,1,0
Thorgrax,698780,"August 8, 2014",91.5 hrs on record,Recommended,1,0,"he offers a mishmash of techno , dubstep and chip music that will enhance the feeling of anxiety that you will get playing this .",1,1,1
Master_Chief,4000,"July 12, 2016","1,340.6 hrs on record",Recommended,1,0,"this game is completely enthralling with an amazing sound track , enemies that constrantly keep you on the edge of your seat , an amzing dificulty scaling system , and amzing boss battle that will leave you feeling like you re on top of the world .",1,1,0
Razonix,219150,"June 22, 2016",192.2 hrs on record,Recommended,1,0,"the graphics are great the way they are , the soundtrack is really cool , the story is very captivating and everything was developed by only one person bravo , man ah , of course , there re the achievements and the trading cards available , so it s another major thumbs up for this game .",1,1,0
Eigan123,253230,"November 26, 2017",63.9 hrs on record,Recommended,236,9,"mindful players will recognize nostalgic sections / references amongst specific tunes ( but it s not a prerequisite , as the soundtrack , as a whole , is fantastic enough to listen to as a standalone , without the coat of nostalgia to cast judgment ) .",1,1,1
DarkDachshund,219740,"November 21, 2018",66.3 hrs on record,Recommended,4,0,"between the fluid movement , locales filled with collectibles and secrets , memorable characters brimming with personality , and an expansive , euphoric soundtrack , almost everything about the game is nearly flawless .",1,1,0
BOT Carrot,219150,"January 17, 2014",19.4 hrs on record,Recommended,1,0,this game is the best 1980s psychedelic arcade style electronic music filled mass murder simulator i ve ever played .,1,1,0
*Furious Train Whistling*,219740,"November 29, 2012",11.8 hrs on record,Recommended,1,0,"the music is great , the gameplay is phenominal , the story is .",1,1,0
Yogurt [8] Happy Holidays,698780,"August 10, 2014",28.3 hrs on record,Recommended,1,0,"amazing game and i love the soundtrack , totally worth the money",1,1,1
AnotherChrisGuy,219740,"March 1, 2016",93.6 hrs on record,Recommended,1,0,the soundtrack in this game is amazing .,1,1,1
fluxxy,219740,"January 20, 2018",14.8 hrs on record,Recommended,3,0,"in conclusion : it s a really fun 3d platformer with really cute artstyle and a wonderful soundtrack , colorful and enjoyable worlds and all in all a great experience worth giving a shot .",1,1,0
Rey,253230,"December 30, 2017",71.9 hrs on record,Recommended,3,0,this game also has a lot of jokes xd great soundtrack buying the soundtrack pack is a must,1,1,1
Gorgo the Orc,219740,"September 19, 2018",15.5 hrs on record,Recommended,2,0,"while some may be disappointed did not hear the kind of crackpot language that rareware introduced in banjo kazooie , it is nice to hear the pleasant sounds of hopping and bopping , pleasant voices coming from the right characters , and so on .",1,1,1
LeGit,4000,Feb-02,5.7 hrs on record,Recommended,54,0,but you do get the soundtrack .,1,0,1
genkipro,219740,"April 17, 2017",11.6 hrs on record,Recommended,33,2,"pros : + in depth survival simulation in an interesting setting , and it s fun + excellent game design and balancing + great music",1,1,0
Check out my mixtape its 2 fire,413150,"March 7, 2016",322.3 hrs on record,Recommended,1,0,"was a bit unsure about spending 15 usd on this game but after having it for a few days and played nearly 20 hours i d have to say , it s well worth it , you get a pet cat ( or dog ) and it has rpg elements , simulator elements , and a lot of charm and a good sound track .",1,1,0
Leery,219740,"March 1, 2016",116.0 hrs on record,Recommended,1,0,"the pixel art and music are incredible , the systems well designed , and the dev of this game is very attentive to suggestions and bugs ( 3 patches to the game in 3 days , with a fourth planned on being out tonight ) .",1,1,0
Cinny,698780,"March 25, 2018",14.4 hrs on record,Recommended,5,0,i ve been ugly crying because of the wholesomeness of monika s voice .,1,1,1
Xelatross,219740,"December 4, 2017",5.2 hrs on record,Recommended,10,2,"i decide to put my voice impressions to the test , and narrate it for him as i play along .",1,0,1
Rocking_Star101,219150,"November 28, 2017",1.5 hrs on record,Recommended,6,0,"after that the game really started to freak me out with the various well placed executed glitches in the code , along with the wonderful sound effects .",1,1,0
GrayStillPlays,4000,"October 9, 2016",159.9 hrs on record,Recommended,23,1,"the graphics and sound effects are simple , but the true value in rimworld is the story that gets told as you progress through your game .",1,0,0
Barrel,219740,"October 13, 2017",119.4 hrs on record,Recommended,3,0,"a cute as hell platformer with stellar controls , great music , and awesome design .",1,1,0
Dodoliy,219740,"December 28, 2017",40.0 hrs on record,Recommended,2,0,"finally , we have the amazing soundtrack in this game that just gets you going through each level whether it be fighting the snatcher or loitering around mafia town it never dissapoints .",1,1,0
Marked One,219740,"October 16, 2017",67.5 hrs on record,Recommended,39,0,"the music will change dynamically depending on your location and what is happening , and is done pretty much perfectly .",1,1,1
Voltedger,219150,"October 11, 2017",1.5 hrs on record,Recommended,23,2,"you will experience some smooth , nice and dandy atmosphere at the beginning which eventually takes a sharp turn .",1,0,1
Hobo,219150,"November 16, 2014",37.5 hrs on record,Recommended,1,0,"sprinting through a three story building owned and currently occupied by the russian mafia wearing a latex animal mask , kicking in doors , firing full auto smgs and emptying both barrels of a side by side shotgun into a mafioso wearing a cheap white suit before picking up a pot of boiling hot water and pouring it over a guy s face while bass bumping electronic music soundtracks the entire event .",1,1,0
Z~,219150,"July 26, 2017",496.6 hrs on record,Recommended,21,2,the music really gives it the sci fi western frontier feeling of firefly .,1,1,0
Sup?,238460,"June 7, 2014",6.7 hrs on record,Recommended,1,0,"i play this game a little at the moment of writing review , but right now i can say , that the soundtrack is awesome and that gameplay is like hurricane .",1,1,0
steven14329,219740,"June 10, 2014",12.0 hrs on record,Recommended,1,0,the story is wacky and the soundtrack is great .,1,1,0
TsarNicholas,219740,"March 1, 2016",65.8 hrs on record,Recommended,1,0,"the music , animations , environment , seasonal crops , quests , and endless amount of characters to talk to and work with make this game an amazing experience .",1,1,0
Ixo,253230,"October 20, 2013",7.7 hrs on record,Recommended,1,0,this game has some very great music .,1,1,0
ReptarWillGoOn,219150,"February 8, 2014",17.7 hrs on record,Recommended,1,0,"awesome soundtrack incredible fast paced intuitive response rewarding experience amazing history hotline miami made me feel : exhausted , dirty , needing a bath .",1,1,0
jicky edibles,219150,"February 27, 2016",83.6 hrs on record,Recommended,1,0,"love the soundtrack , adventure , events , npcs .",1,1,0
Cap'n Alex,219740,"May 8, 2016",36.4 hrs on record,Recommended,1,0,"an absolutely phenomenal psychedelic trip to 1980s miami , with a rocking soundtrack and a masked murderer .",1,1,0
That Cat from Makura no Danshi,253230,"November 26, 2017",52.4 hrs on record,Recommended,3,0,"after anticipating this game for years , it was absolutely worth it for it s clean controls , lovable characters , memorable music , and overall charm .",1,1,0
ghostgombaa,219150,"June 9, 2012",6.9 hrs on record,Recommended,1,0,the binding of isaac is a magnificent rpg game with a fantastic story soundtrack .,1,1,0
12p Ronald,253230,"October 13, 2017",47.7 hrs on record,Recommended,2,0,"the game has huge worlds that are filled to the brim with content and collectibles , the soundtrack adjusts according to the area you are in to set the mood , the visuals are excellent and the gameplay is what i really enjoy in this game .",1,1,0
adam,253230,"June 24, 2014",1.7 hrs on record,Recommended,1,0,"the soundtrack of this game is very different and unique , which makes it one of the greatest ost s in a video game .",1,1,0
Neppu Tennouboshi,4000,Jun-29,14.6 hrs on record,Recommended,60,3,"it has an incredible amount of detail put into it , memorable characters music , and it s mindblowing that something of this quality is free when you think about it .",1,1,0
Err,219740,"October 1, 2014",18.2 hrs on record,Recommended,1,0,"great gameplay , arguably replayable , interesting graphics and music , and a confusing but somewhat interesting story .",1,1,0
bmar,253230,"May 18, 2014",20.5 hrs on record,Recommended,1,0,stamper s voice was one of the main reasons why i bought this game .,1,0,1
Lunchmuny,4000,Apr-09,297.9 hrs on record,Recommended,451,86,"the soundtrack is very repetitive due to the cyclical nature of the game , but the accompaniment never detracts from the moment , and after you lose your 9th colonist in a bandit attack , you ll be grateful for the sound of familiar , calm music at sunrise the next morning .",1,1,0
Predysto,4000,"November 16, 2017",6.7 hrs on record,Recommended,8,0,horror elements in this game are top notch the art and music were fitting .,1,1,0
Slaanaroth,219740,"June 18, 2015",4.1 hrs on record,Recommended,1,0,still listening to the soundtrack years after .,1,1,1
WhiteAndBlack,253230,"November 27, 2018",141.3 hrs on record,Recommended,7,1,did i tell how good the soundtrack is yet it s another aspect that is really spot on .,1,1,1
Violet,238460,"June 19, 2014",14.0 hrs on record,Recommended,1,0,the music is awesome and the backgrounds are bright and colorful .,1,1,0
Mittsies,4000,"December 4, 2016",476.3 hrs on record,Recommended,64,9,"the music is dynamic too : relaxing and calm while you re building and managing your colony , then switches to a more upbeat track during combat sequences .",1,1,0
GLiTCh,238460,"October 13, 2015",90.8 hrs on record,Recommended,1,0,heck just the trailer and the narrators voice won me over ( no homo ) ( good score ) would play again,1,1,0
Brentius Caeterson,219150,"October 30, 2014",84.6 hrs on record,Recommended,2,0,"wonderful soundtrack , near flawless gameplay , and pixel gore .",1,1,0
Bloobite,219740,"May 30, 2018",68.0 hrs on record,Recommended,4,0,"hat in time has an amazingly hilarious writing style akin to that of earthbound or ttyd , incredibly solid gameplay mechanics on par to that of mario sunshine and others in the genre from the gamecube / n64 era , a fantastic soundtrack with very memorable tracks , loveable , enjoyable and solidly designed characters with perfectly fitting voice acting , the ability to mix up mission objectives / ideas , introduce clever new mechanics in the form of hats and totally change level atmosphere without sacrificing any core elements that make the game what it is whilst keeping a coherent sence of immersion and an overall cute as heck style .",1,1,0
Tiwill,253230,"October 11, 2017",38.9 hrs on record,Recommended,104,3,now it s time to talk about the fantastic soundtrack .,1,1,1
appelpie,219150,"September 11, 2016",23.2 hrs on record,Recommended,1,0,"don t forget the music , as well .",1,1,1
Rob,219740,"April 2, 2014",5.3 hrs on record,Recommended,1,0,the soundtrack enhances the expirence all the more with excellent alternative or electronic music to jam along .,1,1,1
Internet Ham,219150,"June 2, 2016",22.2 hrs on record,Recommended,1,0,the style and music plus the amazing story make this a game not soon to be forgotten .,1,1,0
CaptainBullitCushion,219740,"December 27, 2016",415.2 hrs on record,Recommended,3,0,"if it sounds like it s up your alley , grab it ( on sale or not ) .",1,1,1
Duskylyon,219740,"February 9, 2018",70.5 hrs on record,Recommended,3,0,"plus much more i have to give gear major credit as an indie company with their first game , the voice acting is fantastic .",1,1,1
static,219150,"July 15, 2016",21.8 hrs on record,Recommended,258,107,comes with an intriguing ai and hypnotic soundtrack .,1,1,1
Crustite,253230,"November 4, 2017",18.3 hrs on record,Recommended,20,0,i also want to point out the voice acting in this game .,1,0,1
Rikuu The Werewolf Riolu,219740,"March 14, 2018",13.9 hrs on record,Recommended,2,0,this whole game with the voice acting and everything else is just a big bundle of joy,1,1,1
Antra,219740,"November 29, 2014",30.6 hrs on record,Recommended,1,0,killed by kittens ( good score ) best audio comments ever seen ( good score ),1,1,0
Keychain,253230,"October 8, 2017",45.2 hrs on record,Recommended,193,3,the characters you interact with are well voice acted and full of character .,1,1,1
Lunatica 🐰,253230,"October 8, 2017",20.0 hrs on record,Recommended,2,0,"the soundtrack of a hat in time , partially composed by grant kirkhope , the grant , the same man who composed for banjo kazooie and other popular rare titles of the past , adds life to the visual style of the game .",1,1,0
Mugen,294100,"August 4, 2014",68.7 hrs on record,Recommended,1,0,every level having its own theme and even bosses have their own music to get pumped to .,1,1,1
willsama974,698780,"August 1, 2016",26.2 hrs on record,Recommended,3,0,"great soundtrack , check .",1,1,1
3skin,413150,"June 8, 2016",50.4 hrs on record,Recommended,1,0,"the music is great , the characters are great .",1,1,0
Fleck,253230,"June 21, 2014",14.3 hrs on record,Recommended,1,0,"fast paced , killer music and graphics makes for a thrilling and psychedelic experience that everyone should experience , and leaves you asking for more .",1,1,0
Cup of n00bles,219740,"November 21, 2017",146.6 hrs on record,Recommended,6,0,"the music not only fits in well with the game s stages , but with the feel of the game and genre as a whole .",1,1,1
