AccountName,gameId,Date,Hours_Played,isPositive,noOfHelpful,noOfFunny,review,isValid,Polarity,isSingle
Kiw0x,294100,"November 6, 2017",817.3 hrs on record,Recommended,516,542,"but then an event changed the atmosphere quite rapidly : a nasty cobra snuck into the settlement and had its fangs set on butters , the pet monkey , and i did not notice as i was looking to mine some shizzle .",0,-2,-2.0
Calaverax,4000,"July 17, 2016",148.1 hrs on record,Recommended,2,0,i have every confidence that it will continue to evolve in beautiful ways .,1,1,1.0
ghostspawn,294100,"July 15, 2016",773.1 hrs on record,Recommended,64,3,"birthed from the ideas of dwarf fortress ( except with updated , prison architect like graphics ) , both the game , its creator ( s ) and the community surrounding it since early alphas is superb .",1,0,0.0
Macabre Octopus,219150,"August 20, 2013",4.8 hrs on record,Recommended,1,0,"i love the music , the visuals , the hard as nails gameplay .",1,1,0.0
Green Summer,253230,"May 20, 2016",207.9 hrs on record,Recommended,1,0,the soundtrack is very well strung together and the style of graphics compliments the nature of the game .,1,1,0.0
GrayStillPlays,219740,"October 9, 2016",159.9 hrs on record,Recommended,23,1,"the graphics and sound effects are simple , but the true value in rimworld is the story that gets told as you progress through your game .",1,1,0.0
JeweledStone,413150,"May 21, 2016",2.8 hrs on record,Recommended,1,0,"it was that and so much more interesting characters , a nice story line , beautiful graphics , and an overall nostalgic feel are just the tip of the iceberg regarding how much i love this game recommended for anyone who loves games like harvest moon or any other farming games .",1,1,0.0
Exuma,253230,"February 16, 2015",26.2 hrs on record,Recommended,1,0,"not a single track feels out of place and every piece shapes the 80 s atmosphere very well ( give my props to m o o n , perturbator and sun araw , they really know how to make music ) .",1,1,0.0
Definitely not a Lolicon,4000,"February 28, 2016",54.5 hrs on record,Recommended,1,0,"if you like harvest moon or rune factory or are simply looking for a beautiful game ( created by only a single person who obviously put all his sweat and heart into it ) , this is surely the game for you .",1,1,1.0
DR.TusTus,219740,"June 9, 2014",12.7 hrs on record,Recommended,1,0,"first off i have always been in love with pixle graphics games so that was the first thing that bought me , then i saw all the gore and mayham in which im a gorehound i developed an even deeper love for the game .",1,1,1.0
Chib.Vaღ,253230,"January 3, 2018",8.7 hrs on record,Recommended,8,0,the characters are so well designed ( especially monika ) and the soundtracks are just beautiful .,0,-2,-2.0
wh1sper!,253230,"January 9, 2018",6.3 hrs on record,Recommended,2,0,even on a lower end gaming computer it runs at 30 60 fps .,1,1,1.0
Razonix,4000,"June 22, 2016",192.2 hrs on record,Recommended,1,0,"the graphics are great the way they are , the soundtrack is really cool , the story is very captivating and everything was developed by only one person bravo , man ah , of course , there re the achievements and the trading cards available , so it's another major thumbs up for this game .",1,1,0.0
Speedflow,219150,"December 23, 2015",4.2 hrs on record,Recommended,1,1,music is top notch and really helps build the atmosphere of the game .,1,1,0.0
Vampyri,219740,"November 2, 2014",145.3 hrs on record,Recommended,1,0,"my sole complaint with the graphics is a flaw found in many flash based games , occasional frame rate drops .",1,-1,0.0
Connor1468,4000,"February 27, 2016",78.0 hrs on record,Recommended,1,0,"all the original music is amazing , the graphics are great and the game play is on point",1,1,0.0
Lush Life,698780,"February 3, 2016",262.4 hrs on record,Recommended,1,0,don't be fooled by the graphics .,1,0,1.0
ＣＲＡＣＫＹ大班,219740,"December 29, 2017",23.3 hrs on record,Recommended,11,0,each are beautiful in their own way and are full of life .,1,1,0.0
Hobo,238460,"November 16, 2014",37.5 hrs on record,Recommended,1,0,the pixel graphics style is beyond played out in this day and age in pc gaming .,1,1,1.0
𝓗𝓪𝓻𝓿𝓪𝓻𝓭,238460,"January 1, 2018",7.6 hrs on record,Recommended,9,1,"i noticed a lot of the poems in act 1 had a creepy , contrasting vibe in regards to the visuals , so i was expecting a sort of psychological thriller type storyline .",1,1,0.0
🌸HelloKittyKawaii🌸 ♡,253230,"July 12, 2018",4.7 hrs on record,Recommended,7,1,"pros fun nostalgia the main character is so cute and charming beautiful maps can be downloaded endless amount of fun and collecting fairly decent sized maps beautiful graphics this game has a workshop unlike most platformers so that kind of makes it even more fun with the amazing mods that can be downloaded and you can also play as mustache girl for those who don't know , thought that was a really nice mod to add , thanks to whoever made it and keep up the great work , guys i mustache you a question but i'll shave it for later ( ) ( ) / .",1,1,0.0
Ocean_EXPLOSION,219740,"January 1, 2013",10.1 hrs on record,Recommended,1,0,awesome game with trippy visuals and fun gameplay .,1,1,0.0
Tyler,219740,"November 25, 2016",42.1 hrs on record,Recommended,9,0,the graphics are simple and might not look appealing at first but the game has a certain charm of it's own .,1,1,1.0
Meneldil,253230,"June 30, 2014",15.8 hrs on record,Recommended,1,0,"but what really brings the two together in my opinion , is that both drive and hotline miama go straight to the point : killer atmosphere , violence , enthralling music .",1,1,0.0
𝓗𝓪𝓻𝓿𝓪𝓻𝓭,698780,"January 1, 2018",7.6 hrs on record,Recommended,9,1,"perhaps it's because i was caught off guard by the light hearted visuals , the seemingly innocent story , the cutesy art style , and the upbeat ( and somewhat annoying ) looping tune that still haunts me as i type this review out .",1,1,0.0
Lil'MissProfanity,698780,"March 4, 2016",440.5 hrs on record,Recommended,1,0,the music is beautiful .,0,-2,-2.0
Ōkami-Irelia: Queen of the Sky,238460,"June 18, 2015",15.5 hrs on record,Recommended,1,0,playing the game for a few minutes will make you realise that the quality of visuals and gameplay are quite detailed and advanced for the average indie developer .,1,1,0.0
Nogwa,4000,"December 28, 2018","1,351.6 hrs on record",Recommended,444,36,we need more of this kind of games instead of these multi billion mainly graphics sheit games .,0,-2,-2.0
Rhythm Raph,219740,June 17,12.4 hrs on record,Recommended,45,3,"i loved the lively graphics , the challenging boss fights and the tight controls .",1,1,0.0
CatchyGaming,4000,"December 1, 2017",5.5 hrs on record,Recommended,4,0,"this game was perfectly crafted with such amazing storyline , clever hinted objectives that literally requires the user to think outside of the box , very good visuals , whilst all maintaining the foreshadowing element from every single text box and writing tip of the day .",1,1,0.0
Elictus,219740,"November 29, 2015",99.9 hrs on record,Recommended,2,0,"it's an amazing game with amazing graphics ( cartoon graphics ) , amazing music , amazing story , amazing experience , amazing concept and amazing everything : ) ( good score ) .",1,1,0.0
Draconicrose,219740,"March 13, 2017",897.9 hrs on record,Recommended,12,0,graphics rimworld has simplistic 2d graphics which are nonetheless thematic and charming .,1,1,1.0
Dromei,238460,"November 28, 2016",546.4 hrs on record,Recommended,3,0,"if you wanted to play dwarf fortress or something similar , but got turned away by the complex ui and graphics style , rimworld is your game .",1,1,1.0
Daedalus,219150,"January 23, 2014",9.8 hrs on record,Recommended,1,0,the retro style graphics and vibrant color look great .,1,1,1.0
Mild Mannered Pate [N7],219150,"December 18, 2017",466.8 hrs on record,Recommended,49,40,it's a game that's beautiful to binge .,1,1,1.0
Megurine Luka,698780,"May 30, 2018",5.4 hrs on record,Recommended,100,5,"the game has a reference and easter eggs , which add a terrible atmosphere to the game .",1,-1,1.0
PlasmaWasp,219740,"March 8, 2018",7.3 hrs on record,Recommended,57,12,i can't create so many unique voices oh yaaaa my boyfriend is coming to help and of course he saves the day now we have it all covered : ) tadaaaaa let's enjoy the very cute and girly story for a few hours such a beautiful day oh wait .,0,-2,-2.0
emperortomato,219150,"July 5, 2014",12.0 hrs on record,Recommended,1,0,"turning the music off in this game would not be advised , as it features one of the best soundtracks of any game i've ever played it perfectly complements the 16 bit style and the atmosphere of the game , and i never got tired of listening to it .",1,1,0.0
Indie,253230,"April 17, 2016",62.4 hrs on record,Recommended,1,0,so many games get you involved in their story and atmosphere but mostly you feel uneasy .,1,1,0.0
Saint Vandal,698780,"May 30, 2018",23.0 hrs on record,Recommended,26,0,"at first , i was a little put off by the seeming clunkiness of the graphics , but i'm ashamed i let that be a decision to put off this game for so long .",1,-1,0.0
anaid,238460,"June 19, 2014",32.6 hrs on record,Recommended,1,0,"the game looks great ( and if you re the kind of person that doesn't enjoy pixel graphics tough luck ) and trippy with some design choices , which is fine .",1,1,1.0
黒澤ルビィ,238460,"November 6, 2017",5.8 hrs on record,Recommended,7,6,"you can hang out with your energetic childhood friend sayori , bake cupcakes with the cute tsundere natsuki , spend the weekend with the elegant yuri , or listen to the piano of the beautiful club president monika .",0,-2,-2.0
Duncan,698780,"July 16, 2016",261.5 hrs on record,Recommended,4,0,if you are turned off by 2d graphics then this is probably not for you .,1,0,1.0
ashee,219150,September 21,158.8 hrs on record,Recommended,22,4,whats that volcano dust in the atmosphere crops grow more slowly due to lack of sun quickly set up some internal farms .,0,-2,-2.0
Pewt,294100,"June 27, 2017",58.5 hrs on record,Recommended,36,0,single digit fps ) once you go above 30 or 40 colonists .,1,-1,1.0
Lunchmuny,698780,April 9,297.9 hrs on record,Recommended,451,86,"graphics forget what reality is good decent look too long at it gameplay good addictive like heroin good just gameplay at walls is better don't audio good good good too bad audience good teens good adults solitare players pc requirements if you can run paint good potato boiiiiii nasa if they have a spare computer difficulity press a brain usage to learn / hard to master good difficult souls grind good nothing to grind if u care about leaderboards / ranks necessary to progress grind level much grind need a second life for grinding story or audio floating around depends an dlc good good replace your life game time enough for a cup of tea good to infinity and beyond price good there is no price the price u have some spare money left recommended could also just burn your money bugs heard of good minor bugs get annoying creed : unity game itself is a big terrarium for bugs rimworld is an achievement of game creation , and shows how a game doesn't need mind bending graphics or a life altering soundtrack to be truly amazing .",1,1,0.0
Xtone,413150,"March 26, 2016",181.0 hrs on record,Recommended,1,0,"i love this game it is awesome , everything from the graphics to the characters is really well thought .",1,1,0.0
Dan Schneider's Hard Drive,253230,"April 30, 2018",20.9 hrs on record,Recommended,5,1,"the final level , alpine skyline , was not only some of the best gameplay that a hat in time offers , it's also undeniably beautiful to look at .",1,1,0.0
mcpretzel,413150,"February 27, 2016",87.2 hrs on record,Recommended,1,0,the atmosphere and the gameplay tie together to bring forth truly amazing experience .,1,1,0.0
appelpie,253230,"September 11, 2016",23.2 hrs on record,Recommended,1,0,"all in all , you should definitely play this game if you re into 8 bit like graphics , top down shooters , and badass music .",1,1,0.0
Sourese,113200,"January 23, 2014",551.5 hrs on record,Recommended,1,0,the graphics are basic but endearing .,1,1,1.0
Conundrum,294100,"July 16, 2016",70.4 hrs on record,Recommended,238,5,the graphics only get about a c + or b in the current state .,1,0,1.0
ニューロ,253230,"March 14, 2018",76.1 hrs on record,Recommended,15,0,"the game itself is just generally really fun , whether you re exploring , you re completing objectives , it's really neat the music is great , the visuals are nice , and the atmosphere and the dialogue is really good , there s not really much to say , other than this is a brilliant game",1,1,0.0
Lexiathan,4000,"February 1, 2018",9.0 hrs on record,Recommended,481,23,"combine this with a story that is somewhat tailored to you , a great plot , a great soundtrack , some great visuals , and just a great story overall , then boom : you have doki doki literature club .",1,1,0.0
Bonifatius,219150,"June 20, 2014",3.9 hrs on record,Recommended,1,0,"this game is modern classic soundtrack is banging , graphics is looking remarkable and shining , gameplay is furious as well .",1,1,0.0
Hotaru Thodt,113200,"May 24, 2014",400.2 hrs on record,Recommended,1,0,"and highly addictive the graphics , music , everything is excellent .",1,1,0.0
SicarioXUroboros,238460,"April 5, 2016",494.1 hrs on record,Recommended,1,0,"the gameplay is simple and easy to understand , the graphics are clean and the map is a good size .",1,1,0.0
Anfraxx_,4000,"August 16, 2016",2.3 hrs on record,Recommended,1,0,"the visuals are great , the idea and game play is just what you need , the only thing i can say the game lacks is any form of a decent tutorial on how to actually play it .",1,1,0.0
Megurine Luka,4000,"May 30, 2018",5.4 hrs on record,Recommended,100,5,"the game began in pink , literary circle and beautiful characters .",1,1,0.0
B∞mer,253230,"January 13, 2018",6.8 hrs on record,Recommended,6,0,"the game's quick turns from sweet , to morbid , to sweet , and back to morbid and bizarre , is fully backed and sold by the game's beautiful sound design .",0,-2,-2.0
Pewt,4000,"June 27, 2017",58.5 hrs on record,Recommended,36,0,"the graphics are very charming , and other than the interface ( which is noticeably more barebones / ugly ) do their job quite well .",1,1,0.0
blonde,4000,"December 4, 2017",466.2 hrs on record,Recommended,4,0,some of my friends won't get into it because they re turned off by the graphics but god i wish they d just pick it up .,1,-1,1.0
Epic Nomz,253230,"September 8, 2018",711.4 hrs on record,Recommended,4,0,"i was hesitant at first , based on the graphics .",1,-1,1.0
olevur,413150,"February 29, 2016",86.2 hrs on record,Recommended,1,0,would recommend this game for people who like pixelated graphics and enjoy having an open world where they are free to build what they want and those who are looking to battle and grind to fight the toughest monsters .,1,1,0.0
Rocking_Star101,698780,"November 28, 2017",1.5 hrs on record,Recommended,6,0,"the whole experience was one big kawaii / spooky / creepy rollercoster ( in order ) , enhanced by my real life night time atmosphere ( especially once the game started bugging out , if you played the game you know what i mean ) .",1,1,0.0
emmet,219740,"November 1, 2017",5.8 hrs on record,Recommended,740,921,"great game cute visuals , nice plot , really fun to play at night when you want to pass time",1,1,0.0
Gullfounder,294100,"July 15, 2016",4.0 hrs on record,Recommended,7,0,the game is basically like prison architect in terms of graphics .,1,0,1.0
Thorgrax,253230,"August 8, 2014",91.5 hrs on record,Recommended,1,0,"the graphics are alright and characterful , simple drawings with a fat black outline , yet manage to make the hair on your neck stand up .",1,1,0.0
[REDACTED],4000,"November 25, 2017",323.2 hrs on record,Recommended,3,0,"rimworld , oh my beautiful rimworld .",0,-2,-2.0
Aco,4000,"June 21, 2017",576.4 hrs on record,Recommended,22,0,rimworld is one of the best games of all time rimworld in a nutshell : in this game you manage a peaceful vegan colony and plant beautiful flowers and brighten the day of passing colonies .,0,-2,-2.0
DataSage,294100,"March 11, 2016",47.8 hrs on record,Recommended,1,0,"stardew valley does more than just bring a 20 + year old game concept that i love back into my hands on pc it takes that concept , explores the nostalgia of it all with beautiful retro graphics , adds all the neccessary things to make the game feel modern and streamlined , and expands on the little details which gives the game more charm than one can imagine .",1,1,1.0
DeathCap,238460,"June 23, 2014",8.2 hrs on record,Recommended,1,0,you will get engrossed in the 80s miami atmosphere with the game's stellar soundtrack and spectacular art direction .,1,1,0.0
kasztoix,238460,"November 22, 2018",137.1 hrs on record,Recommended,47,2,"rimword is a fine made child with much easier approach in both graphics and difficulty , in few words it's a df lite game .",1,1,0.0
12p Ronald,219740,"October 13, 2017",47.7 hrs on record,Recommended,2,0,"the game has huge worlds that are filled to the brim with content and collectibles , the soundtrack adjusts according to the area you are in to set the mood , the visuals are excellent and the gameplay is what i really enjoy in this game .",1,1,0.0
The Guardian,219740,"October 15, 2017",8.2 hrs on record,Recommended,3,0,"as for who it plays , the game is incredibly fun , and plays very smoothly , never once did i notice any dips in the quality or performance in the end , a hat in time is a fantastic game with bright and colorful visuals , a fun and engaging story , a memorable cast of hilarious characters ( looking at you snatcher , and of course , incredibly upbeat music , especially for the bosses",1,1,0.0
Sir Viking,413150,"August 26, 2011",885.4 hrs on record,Recommended,1,0,"the gameplay is solid , the music is fantastic , the visuals are awesome .",1,1,0.0
-c,698780,"June 27, 2014",6.1 hrs on record,Recommended,1,0,"the soundtrack is limited , but the music is catchy while still fitting the atmosphere .",1,1,0.0
Doodleboob,238460,"February 6, 2016",105.7 hrs on record,Recommended,1,0,this game is a beautiful creative game that is probably the best 2d game i've ever played .,1,1,1.0
[TRU] mbm,698780,"May 27, 2016",162.5 hrs on record,Recommended,1,0,"it is well balanced and i love the super nintendo style graphics , as a child of the early 80 s , it's a great throw back and proves better graphics don't make better games .",1,1,1.0
GrayStillPlays,219740,"October 9, 2016",159.9 hrs on record,Recommended,23,1,"when raiders come , will you defend yourself and then set the raiders you capture free will you try to convert them to your side will you tear their organs out to sell on the black market and use their skin to make arm chairs with ( yes this is totally possible ) will you tame wild animals and breed them for food and materials as a farmer will you simply slaughter them as a hunter will you grow and concoct drugs to enhance your colonists abilities and keep them happy or create these drugs to sell and make a tidy profit do you prefer a simple , defendable base or a beautiful , symetrical base there s really something for everyone in rimworld .",0,-2,-2.0
Igos,219740,"November 24, 2017",61.8 hrs on record,Recommended,30,3,"the graphics are gorgeous and very well optmized , i can play it full graphics with my potato ( ok ok i lose some fps , but thats my problem ) .",1,1,1.0
fourze,294100,"November 28, 2013",26.3 hrs on record,Recommended,1,0,"the graphics are simple and not too detailed , but even with such cartoony proportions , you might get some .",1,1,1.0
Hamstone,219150,"October 30, 2012",18.4 hrs on record,Recommended,1,0,hotline miami is a fast paced puzzle / action game with wonderfully gory pixel art graphics tied together with an amazing 80 s inspired soundtrack and motif .,1,1,0.0
Phreeker,219150,"June 20, 2014",7.5 hrs on record,Recommended,1,0,"this game is awesome , the best thing about it is the incredible soundtrack and visuals .",1,1,0.0
Shroom,219150,"April 25, 2014",6.4 hrs on record,Recommended,1,0,cool game with cute and simple graphics .,1,1,0.0
Seph,219740,"January 21, 2018",31.3 hrs on record,Recommended,12,1,"plot wise , the last world definitely didn't receive the same attention as the previous 3 , lacking any of the cool characters and atmosphere the previous ones featured , and i thought that was pretty weird .",0,-2,-2.0
gabyswizo,113200,"March 16, 2015",4.9 hrs on record,Recommended,1,0,"the atmosphere , style and theme are truly unique and interesting as well .",1,1,0.0
JMalm,253230,"July 20, 2014",6.5 hrs on record,Recommended,1,0,"gameplay aside , the visuals are unique and detailed .",1,1,0.0
Mittsies,253230,"December 4, 2016",476.3 hrs on record,Recommended,64,9,"even as someone who doesn't really care about graphics , i legitimately find the artstyle to be both disturbing and distracting .",1,1,0.0
AssassinGlasgow,4000,"November 4, 2017",2.9 hrs on record,Recommended,3,0,"it's a really dark game , and the cutesy atmosphere is only a mask for a really effective bait and switch .",0,-2,-2.0
Romenics,219740,"November 28, 2016",255.7 hrs on record,Recommended,63,2,pleasant graphics and smooth animations .,1,1,1.0
lemonylemmings,294100,"March 9, 2016",114.1 hrs on record,Recommended,1,0,"so if you re a graphics addict like me , rest assured .",1,1,1.0
VictoriaTheCutie,253230,May 3,26.9 hrs on record,Recommended,41,4,"amazing controls , cartoonish graphics and fun levels .",1,1,0.0
AlStar,698780,"September 16, 2018",118.3 hrs on record,Recommended,18,2,"have you ever looked at dwarf fortress and said to yourself i d like to play that , but the ascii graphics and developer style ui put me off well look no further rimworld is basically df , but with pretty graphics , a sci fi story , and no z levels to worry about .",1,1,0.0
shishkababoo,219740,"May 7, 2014",25.8 hrs on record,Recommended,1,0,the neon pixel visuals and pumping 80 s esque music instanlyy makes it one of my favorite games ever .,1,1,0.0
Wicro,4000,"August 5, 2016",103.5 hrs on record,Recommended,25,1,this translates to a beautiful and awe inspiring in all aspects .,1,1,0.0
anaid,238460,"June 19, 2014",32.6 hrs on record,Recommended,1,0,"retro graphics , 80 s influences aesthetics and music .",1,0,0.0
Lord_Netherstar,238460,"December 17, 2016",44.0 hrs on record,Recommended,3,0,"massive community with tons of mods in the workshop that really enhance the gameplay the lead developer is / was active in the community and often implemented / fixed user suggestions the simple graphics don't take away from the game experience at all , they re fine the bad sometimes updates break your world and you must either restart your play through or not update your game the end goal has almost no incentive to complete bottom line ( good score ) rimworld is perhaps my favorite colony manager game above similar games like prison architect and dwarf fortress .",1,1,0.0
Foshizzanator,4000,"June 27, 2014",83.9 hrs on record,Recommended,1,0,"set in a twisted atmosphere with dark themes ranging from child abuse , gender identity , suicide , abortion and how religion might negatively affect a child , you play as isaac a child who is relentlessly being hunted by his mother , who believes her son is corrupted by sin and must sacrifice him to prove her love to her god after hearing his voice .",1,0,0.0
Puk,219740,"November 28, 2014",228.3 hrs on record,Recommended,1,0,"i love collector / survival games , and even though i'm not crazy about the graphics in this game ( an acquired taste ) i do appreciate them for what they are , unique and very evocative .",1,1,0.0
Mellow_Online1,219740,"October 23, 2017",8.2 hrs on record,Recommended,99,1,"i know that some people that have played the game will say that it adds towards the effect and atmosphere that is developed in the last two thirds , but the same way of presenting that same theme is used frequently in the last two thirds , that is the only time that it is dragged on and made me lose my patience a bit .",1,-1,0.0
Mittsies,698780,"December 4, 2016",476.3 hrs on record,Recommended,64,9,"i understand that it was designed to be simple , but there s a fine line between low quality graphics and zero effort visual garbage .",1,-1,1.0
PоρуPOP☻,4000,October 5,7.5 hrs on record,Recommended,11,4,"omg nice game monika kill my friends , but monika is beautiful .",0,-2,-2.0
jdtuggey,294100,August 29,871.4 hrs on record,Recommended,65,6,"don't be deceived by the graphics , the small footprint , the rough look .",1,1,0.0
jhell,219740,"December 31, 2013",17.1 hrs on record,Recommended,1,0,"the story is minimal but still original , and is served well by a gorgeous soundtrack , simple yet nice looking graphics , and surprises like the arcade , the secret rooms , and so on .",1,1,0.0
Cup of n00bles,219740,"November 21, 2017",146.6 hrs on record,Recommended,6,0,"i haven't caught myself humming any of the tunes personally , but certain songs like the beautiful time rift music , or the wonderfully grant kirkhope main lobby are a joy to listen to .",0,-2,-2.0
Ohaiyo Oppa,219150,"December 8, 2014",222.1 hrs on record,Recommended,1,0,"i would give it a ( bad score ) due to the unrealistic graphics and sprinting animations ( remember you can actually add mods on the workshop into the game ) now , for the gameplay in garry s mod the game is full of gamemodes such as ttt ( trouble in terrorist town ) prop hunt and much more this game gives a better feel to sandbox games ( instead of old lame minecraft ) all and all i would rate this game : ( good score )",1,-1,0.0
Fnordy,219740,"March 21, 2018",12.9 hrs on record,Recommended,4,0,"aren't you the cutest thing ever great game , really great to play a bit on the easy side and on the short side , sure mods can fix those things but still , hatkid is really easy to control , the worlds are great , the graphics aren't expectacular but since it's a cartoonish game the art style make it up , also , the most important , hats ( good score ) would pay full prize for a sequel",1,1,0.0
Ewan,219740,"May 10, 2014",3.0 hrs on record,Recommended,3,0,"the art style , beautiful , the music , fantastic , the characters , extraordinarily made , designed and animated .",1,1,0.0
NeoPhoenix,253230,April 7,32.8 hrs on record,Recommended,72,6,pros : cute as heck : the character and world ( bakground ) graphics are nice .,1,1,0.0
RIPJ,219150,"February 26, 2015",24.9 hrs on record,Recommended,1,0,"beautiful atmosphere , pumping soundtrack gameplay that is so fast , brutal and addictive it's crazy .",1,1,0.0
Mittsies,238460,"December 4, 2016",476.3 hrs on record,Recommended,64,9,"thankfully the game is very mod friendly , and there are already mods to alter the visuals .",0,-2,-2.0
rylan,294100,"March 15, 2014",46.7 hrs on record,Recommended,1,0,"great graphics , so fun , takes awhile to get use to .",1,1,1.0
nope.,253230,"October 25, 2018",252.0 hrs on record,Recommended,19,1,"dont get turned off by its top down prison architect style looking graphics yet , the design has its own charm and is made to be clear and unobstructive .",1,1,1.0
yung phil,253230,"January 7, 2016",21.2 hrs on record,Recommended,1,0,"soundtrack is goat the masks are great and add to the game the vibrant visuals are insane the story is laughably strange , but compelling .",1,1,0.0
A Floating Cat Head,4000,"March 10, 2016",65.0 hrs on record,Recommended,1,0,tl dr 16 bit style graphics surprisingly make for a good presentation .,1,1,1.0
Faraine,238460,"May 30, 2014",20.3 hrs on record,Recommended,1,0,but graphics aren't as important as gameplay .,1,0,0.0
slat_231,4000,"February 13, 2015","1,029.4 hrs on record",Recommended,0,0,the graphics are amazing the 10 bucks out of your wallet is well worth it .,1,1,1.0
Addictive Behavior,238460,"August 20, 2017",423.0 hrs on record,Recommended,34,18,several other thunder hit around the settlement providing a dramatic atmosphere for what s yet to come .,0,-2,-2.0
Munchy,253230,"April 19, 2018",5.2 hrs on record,Recommended,35,6,"the game also has a beautiful art style and fitting music for each of its unique level witch are filled with collectibles , secrets , and hats was happy with how the game played on my pc and was much better than i antiserpatet .",1,1,0.0
ToaderKillur,219740,"February 9, 2018",7.6 hrs on record,Recommended,6,0,amaizing endearing story great visuals to go along with it an a peachy sountrack to tie it all together .,1,1,0.0
Mevvallanneous Bob,219740,"February 26, 2015",17.7 hrs on record,Recommended,1,0,"audio : while there s not too many sound effects that you'll be focusing on ( gunshots , stab / slice sounds , doors opening , wood cracking ) , the music stands out quite a bit , as it melds with the 1980 s neon and crazy visuals that are present throughout the game .",1,1,0.0
Bloobite,219740,"May 30, 2018",68.0 hrs on record,Recommended,4,0,"hat in time has an amazingly hilarious writing style akin to that of earthbound or ttyd , incredibly solid gameplay mechanics on par to that of mario sunshine and others in the genre from the gamecube / n64 era , a fantastic soundtrack with very memorable tracks , loveable , enjoyable and solidly designed characters with perfectly fitting voice acting , the ability to mix up mission objectives / ideas , introduce clever new mechanics in the form of hats and totally change level atmosphere without sacrificing any core elements that make the game what it is whilst keeping a coherent sence of immersion and an overall cute as heck style .",1,1,0.0
Vampyri,294100,"November 2, 2014",145.3 hrs on record,Recommended,1,0,"the graphics are sharp and bright , and feel very polished for the style of game tboi is .",1,1,1.0
Great Hero J,4000,"October 20, 2018",245.6 hrs on record,Recommended,4,0,"the graphics seem shabby , but it works very well with the gameplay , as it keeps everything clean and simple and easy to understand .",1,1,1.0
Strayed Lynx,238460,"October 16, 2017",7.1 hrs on record,Recommended,7,0,"an excellent visual novel , despite being free it's writing , graphics and artstyle are on par if not better than those of many paid visual novel .",1,1,0.0
Malware Mal,253230,"September 18, 2018",37.8 hrs on record,Recommended,79,5,game crashes though i will confess that game takes a bit to load sometimes i know for a fact i'm running an outdated computer with a lower end outdated graphics card and outside of a bit of a frame drop at the beginning of levels i never had any crashes .,1,1,1.0
Vengyr,4000,"November 22, 2018",478.3 hrs on record,Recommended,7,1,"if you wanted to play that kind of game , but were turned off by graphics and interface , this is the best alternative .",1,1,1.0
Edge,698780,"November 10, 2018",251.4 hrs on record,Recommended,162,29,"yes , the learning curve is steep , and yes the graphics are from the 1990 s but that all adds to its appeal .",1,1,0.0
Fraise,238460,"December 8, 2013",6.0 hrs on record,Recommended,1,0,the music and visuals make this game .,1,1,0.0
guitarded_ak,698780,"April 2, 2016",56.5 hrs on record,Recommended,1,0,you can even marry same gender if you want the graphics and music in this game are wonderful and the developers spent a lot of time making it worth while .,1,1,0.0
Avolicis,219740,March 8,33.9 hrs on record,Recommended,11,0,"the visual designs of the characters and environments are delightful , with excellent voice acting that at times is almost more striking than the characters themselves the soundtrack also meshes well with the atmosphere of each level , with a nice variety of alternate music of the same quality that still maintains the feeling of the original tracks .",1,1,0.0
apljee,219740,"July 8, 2018",89.6 hrs on record,Recommended,4,0,"the game itself is amazing the graphics , sound , and everything just comes together perfectly for an amazing storytelling process .",1,1,0.0
Energonchi,219740,"October 21, 2017",6.3 hrs on record,Recommended,8,1,"doki doki literature club on steam is a videogame featuring a different experience a freaky bold agony start of creepy laidback glitches and frequency s of what the hell common deja vu is going on its a visual novel with movement , sprinting with struggling attempts but it delivers the right notes of getting you splintered in the controllable set mind it may suffer some dialogue and story bits but the characters are cute and well dressed to fit the part of being unrealistic and side stepped beautiful looking a great pleasure radiated with sharp sciatic pain that is both acknowledgable with ibuprofen relief a backstory of these girls showing their horror side and obsessive minds like the star is swifting you into bloody madness i literally need to take counter medication after playing this game and beating it till the game just deletes itself spoilers alert a step class this game sets whole cardio and a good breakfast line of being interesting and ruthlessly original in some flowing parts great graphic presentation , great ost soundtrack with a few top headoff tunes that are quivering and both shining into a stardom gaze of satisfaction its like talking to hot girls that are now into you whatever who u are female or male and it guides you into an aftermath of bringing 6 hours of gloomy appreciation it teaches you a throne of finding out things and a mystery to alot of gamers are you secretly anxious , then play this game now cause the best part its enhancing free no extra cost unless u buy the dlc pack which features more goodies and thats 10 bucks its both consulting and functioning to make this game a charming blast to find out next is what stored for us novel readers and gamers i really recommend this game and it should be played at least a couple of times to withstand all the double edgy imagery and furnishing dialogue i give this game a 9 .",1,1,0.0
Highzenbirg,219740,"September 24, 2015",293.6 hrs on record,Recommended,1,1,the graphics tie in so well with this too .,1,1,1.0
Garmr,238460,"January 1, 2014",6.7 hrs on record,Recommended,1,0,has a bit of a drive atmosphere to it .,1,0,1.0
Pastarnache,219740,"December 6, 2018",12.9 hrs on record,Recommended,2,0,"i can talk about this all day long , saying how beautiful this game is , and i can guarantee that when you finish it , you'll feel bad because you didn't played it earlier and because it finished ( of course , with at least one smile on your face ) .",1,1,1.0
El Muchacho,253230,"July 13, 2015","1,184.2 hrs on record",Recommended,1,0,"the graphics may not be top of the line but it's community is amazing , creating gamemodes based on all current games out , or simply a unique gamemode .",1,1,1.0
