AccountName,gameId,Date,Hours_Played,isPositive,noOfHelpful,noOfFunny,review,isValid,Polarity,isSingle
Higher Mind,4000,"February 21, 2014",141.1 hrs on record,Recommended,1,0,And the music is just awesome .,1,1,1
Mr. Bear,219150,"July 20, 2016",2.7 hrs on record,Recommended,4,0,All you need is a playlist of your favorite music and a nice glass of your favorite refreshment and you re ready to create a beautiful new world .,1,1,1
The Cockatrice,253230,Feb-10,14.7 hrs on record,Recommended,43,2,+ Amazing soundtrack .,1,1,1
sharktemplar,219740,"December 3, 2018",61.8 hrs on record,Recommended,10,2,"That results in forgettable and filler music , which nobody with decent taste really enjoys .",1,-1,1
Abraxasu,238460,"March 12, 2015",16.0 hrs on record,Recommended,1,1,"If you re going to buy the game , thoroughly consider purchasing the soundtrack along with it .",1,1,1
Munno,219740,"December 4, 2013",24.4 hrs on record,Recommended,1,0,"Great artwork , great soundtrack , challenging , innovative .",1,1,0
SliskinAlpha,238460,"February 20, 2013",13.5 hrs on record,Recommended,1,0,"but , the game itself is super challenging and has an amazing soundtrack .",1,1,0
LeGit,219150,Feb-02,5.7 hrs on record,Recommended,54,0,"While most is just charming background music , the final three songs on the soundtrack , along with the good times the free game gave me , made it feel more than worth the asking price as is .",1,1,1
Rahu X,253230,"March 16, 2018",71.2 hrs on record,Recommended,18,0,And of course the soundtrack .,1,0,1
Maple,4000,"March 21, 2015",416.1 hrs on record,Recommended,1,0,"Astonishing soundtrack , addictive gameplay , and appealing artstyle .",1,1,0
Cernepel,253230,"June 15, 2015",10.0 hrs on record,Recommended,1,0,"Great music , and atmosphere , gamplay is okay ( good score ) would answer the phone again .",1,1,0
marccost3,219740,"February 27, 2016",9.5 hrs on record,Recommended,1,0,Overall a challenging but great game with great music .,1,1,0
Mysterious,219740,"June 14, 2018",184.4 hrs on record,Recommended,8,0,Graphic : Good When you change your graphic in game in make a glitch but never mind Music : absolutely perfect I recommend you ll like all music in this game I promise .,1,1,0
emperortomato,219740,"July 5, 2014",12.0 hrs on record,Recommended,1,0,"Most games , one of the first things I do is turn the music off .",1,-1,0
x-st,238460,"March 11, 2018",3.0 hrs on record,Recommended,19,2,Plus the music is charming Now that s a lot of words not really describing what DDLC is really about or why you should give it a go .,1,1,1
Logic,219150,"June 16, 2015",45.9 hrs on record,Recommended,1,0,Trippy soundtrack .,1,1,1
Chum,219740,"October 11, 2017",35.2 hrs on record,Recommended,18,0,"Not to sound elitist , but no it did not .",0,-2,-2
AssassinGlasgow,253230,"November 4, 2017",2.9 hrs on record,Recommended,3,0,"The art and music is fantastic , as well as the visual designs in the game .",1,1,0
Uintah,238460,"July 4, 2016",18.6 hrs on record,Recommended,1,0," Doesn t sound like fun , but you ll be hooked after that first harvesting of turnips .",0,-2,-2
Dr.Shadowds 🐉,219740,"January 6, 2018",29.5 hrs on record,Recommended,2,0,"Great music , great fashion choices , lots of things to do .",1,1,1
Mittsies,219740,"December 4, 2016",476.3 hrs on record,Recommended,64,9,"The audio on the other hand , is great .",1,1,1
lav,219740,"January 24, 2014",7.6 hrs on record,Recommended,1,0,why am i killing white suited bald russian mobsters i dont know but there s blood everywhere and this techno music is blaring in my ears ( good score ),1,1,1
Ðeus Invictus,219740,"April 10, 2016",15.7 hrs on record,Recommended,0,0,Hotline Miami : A game with a soundtrack better than the game itself .,1,1,1
Kitten,253230,"January 8, 2018",3.0 hrs on record,Recommended,"1,642",372,At how great this game has been To get this reaction The soundtrack is amazing So is the story The developers deserve all these praising And all the glory,1,1,0
boob,238460,"January 18, 2018",5.7 hrs on record,Recommended,6,1,( 8 bit alarm sound goes off ) Hear that sound That s the Monika Alarm .,1,0,0
Garmr,219740,"January 1, 2014",6.7 hrs on record,Recommended,1,0,Has a bit of a Drive atmosphere to it .,1,0,1
Kolo,238460,"February 22, 2017",87.2 hrs on record,Recommended,23,1,One of the few games where I keep the music on after all this time playing .,1,1,1
ニューロ,219740,"March 14, 2018",76.1 hrs on record,Recommended,15,0,"The game itself is just generally really fun , whether you re exploring , you re completing objectives , it s really neat The music is great , the visuals are nice , and the atmosphere and the dialogue is really good , there s not really much to say , other than this is a brilliant game",1,1,1
Foxxys856,4000,"July 14, 2018","2,577.6 hrs on record",Recommended,17,3,the game play is easy to pick up the music is immersive the easy of the controls,1,1,0
Fruity Senorita,219150,"January 25, 2013",20.3 hrs on record,Recommended,1,0,Relentlessly violent gameplay drives the whole plot perfectly along with a delicous synth soundtrack and repulsive art style to boot .,1,1,1
Megurine Luka,238460,"May 30, 2018",5.4 hrs on record,Recommended,100,5,"Also , do not forget about the music , which keeps the level .",1,1,1
bidoofus,219740,"February 7, 2015",460.0 hrs on record,Recommended,1,0,I can t help but hum along with the main theme of the overworld and intently listen to the small sounds that re made when mining with a pickaxe of some sort .,1,1,1
Spooky E-boy #2403,4000,"April 12, 2014",32.9 hrs on record,Recommended,1,0,Graphics gets an 3/5 The Music : It sounds like you re actually in an secret Basement wich can go from Creepy Music to 8 bit styled Arcade music .,1,1,0
Nepra,219150,Aug-17,11.6 hrs on record,Recommended,37,2,"Just like almost every VN game , you kinda take routes The girls will be falling in love with you , and that s where the atmosphere , where you ve been used to enjoy yourselves change into the horror .",1,0,0
BrexitBoy,238460,"February 24, 2014",2.5 hrs on record,Recommended,0,4,Ice suckas to awesome music ( good score ) would bang,1,1,1
100% Hippo,219740,"February 25, 2018",26.4 hrs on record,Recommended,4,0,The music is fantastic .,1,1,1
Shadeem,238460,"November 26, 2017",564.8 hrs on record,Recommended,4,0,"On a personal note I can say that I find the game / music very relaxing and chill , it is how i would describe the game , relaxing punctuated by moments of tension Later edit .",1,1,1
minjanoogle,4000,"June 23, 2016",124.9 hrs on record,Recommended,1,0,The controls are fluid and soundtrack is amazing .,1,1,0
Carabinx,253230,"January 5, 2014",10.5 hrs on record,Recommended,1,0,The music One of the funnest games I have played in a long time Easy to play .,1,0,0
peony,219740,"July 6, 2017",870.2 hrs on record,Recommended,17,4,"Edit : Also , great music .",1,1,1
HOL HORSE,219740,"June 28, 2014",24.3 hrs on record,Recommended,1,0,"This game has a hip soundtrack , pixel gore which is too realistic , and nice controls .",1,1,0
BinaryViolence,294100,"October 25, 2016","2,333.7 hrs on record",Recommended,369,198,Then monday morning I show up to work looking like I d been partying all weekend : Dude are you okay You sound like .,0,-2,-2
BlueAura,219740,"December 27, 2017",93.2 hrs on record,Recommended,2,0,"full voice acting for major and minor characters , lots of fun and entertaining dialogue .",1,1,1
SandSquid16,413150,"April 1, 2016",211.8 hrs on record,Recommended,1,0,"The music is charming , and I love the art style .",1,1,0
l2el3ecCa,219740,"February 22, 2015",6.8 hrs on record,Recommended,1,0,And the last thing that will be the good point for this game is about the music .,1,1,1
Eigan123,219740,"November 26, 2017",63.9 hrs on record,Recommended,236,9,"This world is alive , full of details , both large and small , some random , some not , from Roomba rides , to scooter horns , to pattycake with the man in blue , to random posters plastered in various worlds , to talking owls , to curious crows , to picture taking , to jokes , to jokes WITHIN jokes , to clever responses , to humorous interactions , to easter eggs , to random jumps on floating cookies , to scary ledges , to tightrope mechanics , to engrossing music , to the vibrant surroundings and atmosphere , the list goes on .",1,1,0
Spooky Glare,113200,"July 17, 2013",43.5 hrs on record,Recommended,1,0,The soundtrack is AWESOME .,1,1,1
jaz,219740,Jun-25,98.8 hrs on record,Recommended,3,0,The whole story is adorable and i love the art and music .,1,1,0
ok retard,219740,"August 18, 2014",98.3 hrs on record,Recommended,1,0,"Hotline Miami is a great indie game with a gorgeous art style due to it s pixelated graphics and bright , vivid colors , amazing music that really fits in with the atmosphere , tight responsive contols mixed with fast paced action and a brutal dificulty .",1,1,0
Neppu Tennouboshi,253230,Jun-29,14.6 hrs on record,Recommended,60,3,"With all of that being said , I love this game , I love the characters , and I find myself to be inspired by the game many times , as a music producer .",1,1,0
templeH,219740,"September 6, 2014",64.1 hrs on record,Recommended,1,0,"To begin , the soundtrack is phenomenal .",1,1,1
ChicoPudding,219740,"March 22, 2015",11.0 hrs on record,Recommended,1,0,Listened to some amazing music while at it too,1,1,1
Exuma,253230,"February 16, 2015",26.2 hrs on record,Recommended,1,0,"Can t even praise the music enough , seriously music alone is a reason to buy this game .",1,1,1
Villermen,219740,"July 26, 2014",7.2 hrs on record,Recommended,1,0,"Humorous commentary all the time , but as usual with voice lines they get boring after you hear them a hundred times .",1,-1,1
Citricsaurus,4000,"December 27, 2011",147.9 hrs on record,Recommended,1,0,"You have to do this so much you start to hear Billy Mays yelling BUT WAIT , THERE S MORE This might sound bad , but it s all so worth it .",0,-2,-2
Good Hunter,219740,"August 10, 2018",23.3 hrs on record,Recommended,3,1,I will not deny that it is a very intense level in terms of sound design and level creation for a survival horror .,1,1,0
Internet Ham,219150,"June 2, 2016",22.2 hrs on record,Recommended,1,0,Other fun : The music is extraordinary in how good it is .,1,1,1
A Floating Cat Head,698780,"March 10, 2016",65.0 hrs on record,Recommended,1,0,"It was enough to convince me to buy the soundtrack , to support the developer further .",1,1,1
Definitely not a Lolicon,113200,"February 28, 2016",54.5 hrs on record,Recommended,1,0,"It s got very nice atmosphere , LOTS and LOTS of stuff to do , monsters to slay or treasures to find etc .",1,1,1
4nzu,698780,"October 28, 2017",12.2 hrs on record,Recommended,574,300,"What a great game , the ending was perfect i really like the poem part , not to tell the part of where of the girls p l e a s e h e l p m e and the soundtrack is awesome , i m sure if you like Light visual novels you will surely s h e w o n t l e t m e g o .",1,1,0
Meneldil,238460,"June 30, 2014",15.8 hrs on record,Recommended,1,0,"The music , created by several electro indie bands , ranges from pretty good to HOLY CRAP THAT S AWESOME I CAN T STOP DANCING .",1,1,1
jc ham,219740,"March 26, 2013",43.4 hrs on record,Recommended,1,0,The little touches here and there add to a real sense of atmosphere .,1,1,1
Vegatrip,219740,"November 29, 2015",252.8 hrs on record,Recommended,1,1,"I yell at the squeaker , telling him this isnt over in my tearful voice .",1,1,1
vladde TF:GO,253230,"April 27, 2014",15.8 hrs on record,Recommended,1,0,"The soundtrack is amazing , it gets you pumped up everytime .",1,1,1
omega64,253230,"October 16, 2017",6.6 hrs on record,Recommended,9,0,I love the soundtrack and all but one character .,1,1,1
TRONward to Glory!,238460,"June 14, 2016",39.0 hrs on record,Recommended,1,0,"Such an amazing game Not sure what I like most : soundtrack , gameplay , secrets , challenge , etc .",1,1,0
#NAME?,253230,"July 16, 2014",13.9 hrs on record,Recommended,1,0,It will have you playing for a lot of time trying to het everything too and the music is rather crazy byr really good .,1,1,1
Future Idiot,219740,"February 25, 2018",23.1 hrs on record,Not Recommended,20,4,So the music is very well done .,1,1,1
Eral,253230,"November 22, 2017",10.1 hrs on record,Recommended,6,1,"You can listen to some of the songs on the developer s YouTuibe channel if you would like to take a look at the soundtrack before you play the game , or if you don t want to play the game but just want to see how the soundtrack is Some of my personal favourites include the main theme Doki Doki Literature club and Your Reality .",1,1,0
oscarsoltyk,238460,"January 5, 2014",53.1 hrs on record,Recommended,1,0,The story is full flavor and the quality of gameplay is multiplied by the outstanding techno and instrumental music .,1,1,0
yardyknee,219150,"May 30, 2014",6.9 hrs on record,Recommended,1,0,soundtrack .,1,0,1
Optic Blasst!,219740,"January 15, 2014",12.2 hrs on record,Recommended,1,0,"Great game , faqing brilliant soundtrack",1,1,1
Fuchs,238460,"June 27, 2016",13.9 hrs on record,Recommended,1,0,"The soundtrack is awesome , I love all of the tracks .",1,1,1
Zippy,219740,"May 28, 2018",15.1 hrs on record,Recommended,79,3,"In particular the game has a context system for the music , so when you re near certain places or engaged in certain activities the music will seamlessly shift appropriately .",1,1,1
Cooper,219740,"October 11, 2017",40.9 hrs on record,Recommended,3,0,It can be from music remixes to color palette swaps to different hat variations .,1,0,0
ʟᴏʀᴅ ᴠᴇɢᴀ ☆,219150,"October 19, 2017",60.7 hrs on record,Recommended,18,5,Likes the sound of rain 3 .,1,1,1
Homura,219740,"October 21, 2015",48.9 hrs on record,Recommended,1,0,"Not much story , simple and addictive gameplay , memorable and not so memorable bosses , somewhat dark theme to it , and a great soundtrack .",1,1,1
Neppu Tennouboshi,4000,Jun-29,14.6 hrs on record,Recommended,60,3,"Poem Panic is a cute music track which still has what it takes to fit the argument between Natsuki Yuri , but it s still very innocent .",1,1,1
Weydabomb,219150,"December 16, 2014",3.4 hrs on record,Recommended,1,0,"One fo the best , if not the greatest soundtrack in the world .",1,1,1
Zetadar,219740,"May 17, 2014",90.1 hrs on record,Recommended,1,0,"Magnificent , incredibly addictive Rouge like game , randomly generated with dark and humorous themes aswel as great soundtrack and gameplay , isaac is all about luck and skill , aswel as planning ahead , you can t just throw yourself into hordes of enemies without studying their A .",1,1,0
Diopside,253230,"August 25, 2014",2.1 hrs on record,Recommended,1,0,"The entire game flows at a remarkable pace , with pumping music and gorey visuals marking an unforgettable experience from start to finish .",1,1,0
Mugen,219740,"August 4, 2014",68.7 hrs on record,Recommended,1,0,"One of the best things about this game is the music , oh boy the sweet sounds of this game given to us by Mr .",1,1,1
Hartiche,238460,"June 27, 2016",66.8 hrs on record,Recommended,1,0,"Nice , well done , cool music , cool pixel graphics , different and interesting gameplays .",1,1,0
#NAME?,238460,"February 18, 2014",11.1 hrs on record,Recommended,1,0,"Great music , very atmospheric and controls are great .",1,1,0
Shining_Falcon,238460,"November 22, 2017",9.9 hrs on record,Not Recommended,7,0,"For those of you who dark narratives , in games other than VNs I recommend these : Serena combines a talented production team ( fans and game developers ) , superb voice acting , haunting atmosphere , enveloping visuals , and an emotional range that is told in one hour .",1,1,0
Thorgrax,698780,"August 8, 2014",91.5 hrs on record,Recommended,1,0,"He offers a mishmash of techno , dubstep and chip music that will enhance the feeling of anxiety that you will get playing this .",1,1,1
Master_Chief,4000,"July 12, 2016","1,340.6 hrs on record",Recommended,1,0,"This game is completely enthralling With an amazing sound track , enemies that constrantly keep you on the edge of your seat , an amzing dificulty scaling system , and AMZING boss battle that will leave you feeling like you re on top of the world .",1,1,0
Razonix,219150,"June 22, 2016",192.2 hrs on record,Recommended,1,0,"The graphics are great the way they are , the soundtrack is really cool , the story is very captivating and everything was developed by only one person Bravo , man Ah , of course , there re the achievements and the trading cards available , so it s another major thumbs up for this game .",1,1,0
Eigan123,253230,"November 26, 2017",63.9 hrs on record,Recommended,236,9,"Mindful players will recognize nostalgic sections / references amongst specific tunes ( but it s not a prerequisite , as the soundtrack , as a whole , is fantastic enough to listen to as a standalone , without the coat of nostalgia to cast judgment ) .",1,1,1
DarkDachshund,219740,"November 21, 2018",66.3 hrs on record,Recommended,4,0,"Between the fluid movement , locales filled with collectibles and secrets , memorable characters brimming with personality , and an expansive , euphoric soundtrack , almost everything about the game is nearly flawless .",1,1,0
BOT Carrot,219150,"January 17, 2014",19.4 hrs on record,Recommended,1,0,This game is the best 1980s psychedelic arcade style electronic music filled mass murder simulator I ve ever played .,1,1,0
*Furious Train Whistling*,219740,"November 29, 2012",11.8 hrs on record,Recommended,1,0,"The music is great , the gameplay is phenominal , the story is .",1,1,0
Yogurt [8] Happy Holidays,698780,"August 10, 2014",28.3 hrs on record,Recommended,1,0,"Amazing game and i love the soundtrack , totally worth the money",1,1,1
AnotherChrisGuy,219740,"March 1, 2016",93.6 hrs on record,Recommended,1,0,The soundtrack in this game is amazing .,1,1,1
fluxxy,219740,"January 20, 2018",14.8 hrs on record,Recommended,3,0,"In conclusion : It s a really fun 3D platformer with really cute artstyle and a wonderful soundtrack , colorful and enjoyable worlds and all in all a great experience worth giving a shot .",1,1,0
Rey,253230,"December 30, 2017",71.9 hrs on record,Recommended,3,0,This game also has a lot of jokes XD Great soundtrack Buying the soundtrack pack is a must,1,1,1
Gorgo the Orc,219740,"September 19, 2018",15.5 hrs on record,Recommended,2,0,"While some may be disappointed did not hear the kind of crackpot language that rareware introduced in Banjo Kazooie , it is nice to hear the pleasant sounds of hopping and bopping , Pleasant voices coming from the right characters , and so on .",1,1,1
LeGit,4000,Feb-02,5.7 hrs on record,Recommended,54,0,but you do get the soundtrack .,1,0,1
genkipro,219740,"April 17, 2017",11.6 hrs on record,Recommended,33,2,"Pros : + In depth survival simulation in an interesting setting , and it s FUN + Excellent game design and balancing + Great music ",1,1,0
Check out my mixtape its 2 fire,413150,"March 7, 2016",322.3 hrs on record,Recommended,1,0,"Was a bit unsure about spending 15 usd on this game but after having it for a few days and played nearly 20 hours i d have to say , it s well worth it , you get a pet cat ( or dog ) and it has rpg elements , simulator elements , and a lot of charm and a good sound track .",1,1,0
Leery,219740,"March 1, 2016",116.0 hrs on record,Recommended,1,0,"The pixel art and music are incredible , the systems well designed , and the dev of this game is very attentive to suggestions and bugs ( 3 patches to the game in 3 days , with a fourth planned on being out tonight ) .",1,1,0
Cinny,698780,"March 25, 2018",14.4 hrs on record,Recommended,5,0,I ve been ugly crying because of the wholesomeness of Monika s voice .,1,1,1
Xelatross,219740,"December 4, 2017",5.2 hrs on record,Recommended,10,2,"I decide to put my voice impressions to the test , and narrate it for him as I play along .",1,0,1
Rocking_Star101,219150,"November 28, 2017",1.5 hrs on record,Recommended,6,0," After that the game really started to freak me out with the various well placed executed glitches in the code , along with the wonderful sound effects .",1,1,0
GrayStillPlays,4000,"October 9, 2016",159.9 hrs on record,Recommended,23,1,"The graphics and sound effects are simple , but the true value in Rimworld is the story that gets told as you progress through your game .",1,0,0
Barrel,219740,"October 13, 2017",119.4 hrs on record,Recommended,3,0,"A cute as hell platformer with stellar controls , great music , and awesome design .",1,1,0
Dodoliy,219740,"December 28, 2017",40.0 hrs on record,Recommended,2,0,"Finally , we have the amazing soundtrack in this game that just gets you going through each level whether it be fighting The Snatcher or loitering around Mafia Town it never dissapoints .",1,1,0
Marked One,219740,"October 16, 2017",67.5 hrs on record,Recommended,39,0,"The music will change dynamically depending on your location and what is happening , and is done pretty much perfectly .",1,1,1
Voltedger,219150,"October 11, 2017",1.5 hrs on record,Recommended,23,2,"You will experience some smooth , nice and dandy atmosphere at the beginning which eventually takes a sharp turn .",1,0,1
Hobo,219150,"November 16, 2014",37.5 hrs on record,Recommended,1,0,"Sprinting through a three story building owned and currently occupied by the Russian mafia wearing a latex animal mask , kicking in doors , firing full auto SMGs and emptying both barrels of a side by side shotgun into a mafioso wearing a cheap white suit before picking up a pot of boiling hot water and pouring it over a guy s face while bass bumping electronic music soundtracks the entire event .",1,1,0
Z~,219150,"July 26, 2017",496.6 hrs on record,Recommended,21,2,The music really gives it the sci fi western frontier feeling of Firefly .,1,1,0
Sup?,238460,"June 7, 2014",6.7 hrs on record,Recommended,1,0,"I play this game a little at the moment of writing review , but right now i can say , that the soundtrack is awesome and that gameplay is like hurricane .",1,1,0
steven14329,219740,"June 10, 2014",12.0 hrs on record,Recommended,1,0,The story is wacky and the soundtrack is great .,1,1,0
TsarNicholas,219740,"March 1, 2016",65.8 hrs on record,Recommended,1,0,"The music , animations , environment , seasonal crops , quests , and endless amount of characters to talk to and work with make this game an amazing experience .",1,1,0
Ixo,253230,"October 20, 2013",7.7 hrs on record,Recommended,1,0,This game has some very great music .,1,1,0
ReptarWillGoOn,219150,"February 8, 2014",17.7 hrs on record,Recommended,1,0,"Awesome soundtrack Incredible fast paced Intuitive response Rewarding experience Amazing history Hotline miami made me feel : exhausted , dirty , needing a bath .",1,1,0
jicky edibles,219150,"February 27, 2016",83.6 hrs on record,Recommended,1,0,"Love the soundtrack , adventure , events , npcs .",1,1,0
Cap'n Alex,219740,"May 8, 2016",36.4 hrs on record,Recommended,1,0,"An absolutely phenomenal psychedelic trip to 1980s Miami , with a rocking soundtrack and a masked murderer .",1,1,0
That Cat from Makura no Danshi,253230,"November 26, 2017",52.4 hrs on record,Recommended,3,0,"After anticipating this game for years , it was absolutely worth it for it s clean controls , lovable characters , memorable music , and overall charm .",1,1,0
ghostgombaa,219150,"June 9, 2012",6.9 hrs on record,Recommended,1,0,The Binding of Isaac is a magnificent RPG game with a fantastic story soundtrack .,1,1,0
12p Ronald,253230,"October 13, 2017",47.7 hrs on record,Recommended,2,0,"The game has huge worlds that are filled to the brim with content and collectibles , the soundtrack adjusts according to the area you are in to set the mood , the visuals are excellent and the gameplay is what I really enjoy in this game .",1,1,0
adam,253230,"June 24, 2014",1.7 hrs on record,Recommended,1,0,"The soundtrack of this game is very different and unique , which makes it one of the greatest OST s in a video game .",1,1,0
Neppu Tennouboshi,4000,Jun-29,14.6 hrs on record,Recommended,60,3,"It has an incredible amount of detail put into it , memorable characters music , and it s mindblowing that something of this quality is free when you think about it .",1,1,0
Err,219740,"October 1, 2014",18.2 hrs on record,Recommended,1,0,"Great gameplay , arguably replayable , interesting graphics and music , and a confusing but somewhat interesting story .",1,1,0
bmar,253230,"May 18, 2014",20.5 hrs on record,Recommended,1,0,Stamper s voice was one of the main reasons why I bought this game .,1,0,1
Lunchmuny,4000,Apr-09,297.9 hrs on record,Recommended,451,86,"The soundtrack is very repetitive due to the cyclical nature of the game , but the accompaniment never detracts from the moment , and after you lose your 9th colonist in a bandit attack , you ll be grateful for the sound of familiar , calm music at sunrise the next morning .",1,1,0
Predysto,4000,"November 16, 2017",6.7 hrs on record,Recommended,8,0,Horror elements in this game are top notch The art and music were fitting .,1,1,0
Slaanaroth,219740,"June 18, 2015",4.1 hrs on record,Recommended,1,0,Still listening to the soundtrack years after .,1,1,1
WhiteAndBlack,253230,"November 27, 2018",141.3 hrs on record,Recommended,7,1,Did I tell how good the soundtrack is yet It s another aspect that is really spot on .,1,1,1
Violet,238460,"June 19, 2014",14.0 hrs on record,Recommended,1,0,The music is awesome and the backgrounds are bright and colorful .,1,1,0
Mittsies,4000,"December 4, 2016",476.3 hrs on record,Recommended,64,9,"The music is dynamic too : relaxing and calm while you re building and managing your colony , then switches to a more upbeat track during combat sequences .",1,1,0
GLiTCh,238460,"October 13, 2015",90.8 hrs on record,Recommended,1,0,Heck just the trailer and the narrators voice won me over ( no homo ) ( good score ) would play again,1,1,0
Brentius Caeterson,219150,"October 30, 2014",84.6 hrs on record,Recommended,2,0,"Wonderful soundtrack , near flawless gameplay , and pixel gore .",1,1,0
Bloobite,219740,"May 30, 2018",68.0 hrs on record,Recommended,4,0,"Hat in Time has an amazingly hilarious writing style akin to that of Earthbound or TTYD , incredibly solid gameplay mechanics on par to that of Mario Sunshine and others in the genre from the Gamecube / N64 era , a fantastic soundtrack with very memorable tracks , loveable , enjoyable and solidly designed characters with perfectly fitting voice acting , the ability to mix up mission objectives / ideas , introduce clever new mechanics in the form of hats and totally change level atmosphere without sacrificing any core elements that make the game what it is whilst keeping a coherent sence of immersion and an overall cute as heck style .",1,1,0
Tiwill,253230,"October 11, 2017",38.9 hrs on record,Recommended,104,3,Now it s time to talk about the fantastic soundtrack .,1,1,1
appelpie,219150,"September 11, 2016",23.2 hrs on record,Recommended,1,0,"Don t forget the music , as well .",1,1,1
Rob,219740,"April 2, 2014",5.3 hrs on record,Recommended,1,0,The soundtrack enhances the expirence all the more with excellent alternative or electronic music to jam along .,1,1,1
Internet Ham,219150,"June 2, 2016",22.2 hrs on record,Recommended,1,0,The style and music plus the amazing story make this a game not soon to be forgotten .,1,1,0
CaptainBullitCushion,219740,"December 27, 2016",415.2 hrs on record,Recommended,3,0,"If it sounds like it s up your alley , grab it ( on sale or not ) .",1,1,1
Duskylyon,219740,"February 9, 2018",70.5 hrs on record,Recommended,3,0,"Plus much more I have to give Gear major credit as an indie company with their first game , the voice acting is fantastic .",1,1,1
static,219150,"July 15, 2016",21.8 hrs on record,Recommended,258,107,Comes with an intriguing AI and hypnotic soundtrack .,1,1,1
Crustite,253230,"November 4, 2017",18.3 hrs on record,Recommended,20,0,I also want to point out the voice acting in this game .,1,0,1
Rikuu The Werewolf Riolu,219740,"March 14, 2018",13.9 hrs on record,Recommended,2,0,This whole game with the voice acting and everything else is just a big bundle of joy,1,1,1
Antra,219740,"November 29, 2014",30.6 hrs on record,Recommended,1,0,killed by kittens ( good score ) best audio comments ever seen  ( good score ),1,1,0
Keychain,253230,"October 8, 2017",45.2 hrs on record,Recommended,193,3,The characters you interact with are well voice acted and full of character .,1,1,1
Lunatica 🐰,253230,"October 8, 2017",20.0 hrs on record,Recommended,2,0,"The soundtrack of A Hat in Time , partially composed by Grant Kirkhope , THE Grant , the same man who composed for Banjo Kazooie and other popular Rare titles of the past , adds life to the visual style of the game .",1,1,0
Mugen,294100,"August 4, 2014",68.7 hrs on record,Recommended,1,0,Every level having its own theme and even bosses have their own music to get pumped to .,1,1,1
willsama974,698780,"August 1, 2016",26.2 hrs on record,Recommended,3,0,"Great soundtrack , check .",1,1,1
3skin,413150,"June 8, 2016",50.4 hrs on record,Recommended,1,0,"The music is great , the characters are great .",1,1,0
Fleck,253230,"June 21, 2014",14.3 hrs on record,Recommended,1,0,"Fast paced , killer music and graphics makes for a thrilling and psychedelic experience that everyone should experience , And leaves you asking for more .",1,1,0
Cup of n00bles,219740,"November 21, 2017",146.6 hrs on record,Recommended,6,0,"The music not only fits in well with the game s stages , but with the feel of the game and genre as a whole .",1,1,1
adam,253230,"June 24, 2014",1.7 hrs on record,Recommended,1,0,"The soundtrack , yet calming , is very appropiate and fitting for the game .",1,1,1
Twelve -iwnl-,219740,"January 5, 2015",11.4 hrs on record,Recommended,1,0,Troughout the game you acquire masks that give you different buffs and debuffs Amazing soundtrack .,1,1,1
Indie,219740,"April 17, 2016",62.4 hrs on record,Recommended,1,0,So many games get you involved in their story and atmosphere but mostly you feel uneasy .,1,0,0
Dunkan85,253230,"June 6, 2018",67.8 hrs on record,Recommended,61,6,"After spending basically every second of free time I had the last few days playing through this game , buying the soundtrack and for the first time in my life for a game actual merchandise and ruining any plans I had of having a half decent sleeping schedule for the rest of the week , it would be remissive of me NOT to write a review for what might very well be one of my new favourite games of all time , wouldn t it now I ve personally taken to describing this game as Mario Odyssey for the people who don t care about Mario Odyssey , which I do think is probably the closest I could get to trying to sum up this crazy , disjointed , beautiful mess of a game .",1,1,1
CrazedG,253230,"July 13, 2013",12.0 hrs on record,Recommended,1,0,it s pretty difficult too The atmosphere and the soundtracks are incredible with the vibe of the 80s .,1,1,0
Aavak,219150,"July 15, 2016",513.3 hrs on record,Recommended,66,1,"Rimworld also boasts some amazing audio assets and impressively atmospheric music that really helps to set the mood in the game The difficulty is highly customisable , and combined with the detailed scenario editor , allows you to tailor each game to suite your particular skill level .",1,1,0
Chip,219740,"December 27, 2017",24.4 hrs on record,Recommended,16,0,"I loved every minute of this game the soundtrack , the level design are just fantastic When I get more money I ll probably get the soundtrack because it s just that catchy .",1,1,0
totallynotjon_,253230,"October 5, 2017",28.7 hrs on record,Recommended,40,0,This soundtrack .,1,0,1
Mercury,253230,"November 15, 2017",23.8 hrs on record,Recommended,2,0,"Absolutely brilliant , gotta love the music by the guy who did the Banjo Kazooie soundtrack .",1,1,1
Fronkle,219740,Jul-30,83.0 hrs on record,Recommended,43,0,"Well boy oh boy do I love to be proven wrong on stuff like that This game is amazing It has the controls of Super Mario Odyssey , The movement of Super Mario Sunshine , The feel of Super Mario Galaxy , And the level design of Super Mario 64 / Sunshine All on PC Not to mention the fantastic music and characters I regret doubting this game and was lucky to receive it for free or else I probably would have just shelved it as a failed Mario clone .",1,1,0
Lawbster,219150,"March 28, 2014",30.3 hrs on record,Recommended,1,0,"The nostalgic visuals , blissfull soundtrack , and gripping 80s neo noir story is absolutely compelling .",1,1,0
Crustite,219740,"November 4, 2017",18.3 hrs on record,Recommended,20,0,So far every piece of music the game offered me was a delight to my ears .,1,1,1
レディリナ(Madame Bowsypon),219740,"November 27, 2017",19.4 hrs on record,Recommended,3,0,"The characters , environments , music , and aesthetics all just tie it all together .",1,1,0
laika,219740,"November 29, 2014",20.6 hrs on record,Recommended,1,0,"You then put on a mask and murder a homeless man , vomit , and go home , followed by strange visions and electronic music playing in your head .",1,1,1
