AccountName,gameId,Date,Hours_Played,isPositive,noOfHelpful,noOfFunny,review,isValid,Polarity,isSingle
Ioplop,4000,Jan-27,300.5 hrs on record,Recommended,26,3,"It isn't buggy , is well optimized , has good music and graphics that work really nice , and excelent gameplay .",1,1,0
milkshakelake,253230,"June 5, 2018",11.7 hrs on record,Recommended,32,0,"I wish it were longer and more challenging , though the difficulty is on par with the classics I mentioned .",1,-1,1
lone,253230,"October 26, 2017",12.5 hrs on record,Recommended,4,1,"The main gameplay aspect of the game , however , is the poem making , which occurs three times throughout a first half playthrough and three times again in a second half playthrough .",1,0,1
Lunchmuny,219740,Apr-09,297.9 hrs on record,Recommended,451,86,"It has the Civilization effect of one more day , but these days are spent fighting off robot attacks and figuring out how to provide food for the seventeen huskies that you've let breed out of control .",1,0,1
xenokingdom,413150,"May 4, 2016",130.7 hrs on record,Recommended,1,0,"it's very accessible to new players unfamiliar to the Harvest Moon type gameplay , and is incredibly fun to boot .",1,1,1
cableguy33333,219740,"August 6, 2016",533.8 hrs on record,Recommended,127,37,"So I normaly play games on a hard level , no reason to be any different here with a cutsie looking game , WRONG , I chose hard setting and permafrost mode , things went well for an hour or so was just building rooms , thinking this is nice , then a small raid turned up , i killed those got some weapons and i'm thinking i'm great .",1,0,1
Sig,294100,"November 12, 2017","1,134.8 hrs on record",Recommended,113,9,"( Unless their master is drafted for combat , in that case they will accompany him and defend him , and can be released on the enemy at your command ) Also unlike colonists , animals can mate and have babies , which will then grow up into adulthood .",1,0,1
funnyboy08,238460,"April 2, 2015",7.7 hrs on record,Recommended,1,0,Loving the combos and different masks which create an unique gameplay .,1,1,1
Mevvallanneous Bob,219150,"February 26, 2015",17.7 hrs on record,Recommended,1,0,"As stated earlier , by principle of playing the game , you learn the ins and outs of the controls fast .",1,1,1
tootstorm,4000,"November 14, 2011",23.2 hrs on record,Recommended,1,0,"However far you get is largely determined by the luck of the randomly generated draw : power ups you get , health available , enemies you face .",1,0,1
dancinbuddha,4000,"August 18, 2016",275.5 hrs on record,Recommended,48,0,"If you enjoy additional control over the creation of your colony , or if you would liketo add in more options and asthetic possibilities the mod community is very active and I have added 40 + playtime hours and counting with the ones i've downloaded .",1,1,1
Hydra Dominatus,253230,"October 30, 2012",12.3 hrs on record,Recommended,1,0,Incredible and unforgiving gameplay mixed with an amazing soundtrack .,1,1,0
DoGy AUT,253230,"July 18, 2016",50.4 hrs on record,Recommended,5,4,"I really thought that I have control about Amigo now back , but then that goes mad again and ing ignites his own room while he was imprisioned there ( must be really desperate for women , as he tried it with every female he could find ) , In the proces Merlen the bodyguard went off to stop the chaos , in the heat of battle ( literally heat ) he knocked him down again .",1,0,1
jc ham,253230,"March 26, 2013",43.4 hrs on record,Recommended,1,0,"It starts off relatively simple as you get a grasp of the confusing and trippy world you've been thrust into one or two enemies here or there , no problem .",1,1,1
KT_Extinction,238460,"July 16, 2016",81.0 hrs on record,Recommended,51,3,"This game has been in development for years and it shows , there are plenty of features and mechanics in this game , as well as a distinct lack of bugs ( so far ) .",1,1,1
Naju34,413150,"January 3, 2016",338.1 hrs on record,Recommended,1,2,"A game in which grinding is actually fun and not tedious , with a very interesting class based co op , epic boss battles , amazing OST , beautiful art and sprite design , and really , really fun gameplay .",1,1,0
Grimless,219150,"June 23, 2014",90.7 hrs on record,Recommended,1,0,"Punishing , disturbing , tight , and atmospheric I * LOVE * The Binding of Isaac A huge mix of items , each with their own unique and sometimes mysterious effects , excellent difficulty ramp , gut wrenching enemies and environments , and little touches that makes each new game a brand new adventure .",1,1,0
Endo Roboto,294100,"September 14, 2016",438.5 hrs on record,Recommended,1,0,Besides constructing actual buildings for your pawns to live in there are also different crafting stations that allow the creation of various items like weapons and armor to clothes and drugs .,1,0,1
BoundlessEcho,219740,"July 23, 2016",97.4 hrs on record,Recommended,0,0,Stunning gameplay mechanics make for an entirely new type of game .,1,1,1
Egregious Tophat,238460,"September 21, 2014",27.2 hrs on record,Recommended,1,0,Everything from the narration to the actual gameplay itself is enjoyable and you never feel bored with it because of all the player made levels .,1,1,1
dongsweep,294100,"July 18, 2016",120.3 hrs on record,Recommended,21,15,Enjoy trying to control all the various personalities of your colony and let the mayhem loose .,1,0,1
Honey Badger,238460,Jul-04,794.6 hrs on record,Recommended,34,5,"Yep , you can ( and will Unless you set it to the peaceful difficulty ) get raided by different factions , we're talking pirates , people that agree to not fight each other but fight everyone else , and you're no exception , brutal tribes that value war , dominance , savagery , they start hostile but you can make friends with them , but you must keep them on their good side , because their relations diminish , the same for a hostile outlander faction , they're industrious and use turrets and guns to their advantage , but can be satisfied with gifts and tributes .",1,0,1
Mumra,698780,"August 2, 2016",63.3 hrs on record,Not Recommended,583,30,"The sometimes continual raids that the storyteller throws at you get really tedious to defend , you have to micromanage every unit , which is really jarring next to the normal gameplay which is the antithesis of micromanagement .",1,-1,1
Himiko Toga,253230,Apr-14,169.9 hrs on record,Recommended,218,14,"No part of this game is dull or repetitive , and every level tries something new .",1,1,1
fourze,253230,"November 28, 2013",26.3 hrs on record,Recommended,1,0,"it's a bit of a dungeon roguelike game , a bit of a bullet hell game specially in later levels where there's more enemies on the screen .",1,0,1
Chunderfield,253230,"May 13, 2014",11.7 hrs on record,Recommended,1,0,"The randomly generated levels , enemies , items drops and bosses makes BoI extraordinarily replayable .",1,1,1
The Holy Sy,219150,"September 15, 2014",4.1 hrs on record,Recommended,1,0,"Fisticuffs are an option as well , however a solid punch will only ever temporarily knock down an enemy , requiring you to perform an execution to finish the sucker off .",1,0,1
Ioplop,253230,Jan-27,300.5 hrs on record,Recommended,26,3,"God , the gameplay is just great , almost perfect .",1,1,1
Yoshida Keiji,294100,Mar-25,"5,704.5 hrs on record",Recommended,21,2,"The game offers a range of difficulty level , that are solemnly based on the threat danger scale by the number of foes you will face but not much challenge on player skill , which means you could easily make it to the extreme level once you know what you are doing and you won't suffer much than playing on a normal difficulty .",1,0,1
Kevelinu,253230,"October 12, 2017",17.4 hrs on record,Recommended,2,0,"So what aspects stand out in this game One important aspect that will have a lot of influence in the enjoyment of a game like this , the controls And they are perfect They just feel natural and you are just in control .",1,1,1
IncongruousGoat,413150,"May 7, 2014",903.1 hrs on record,Recommended,1,0,"At only 10 dollars , the value one can get out of the gameplay is astounding , and the game is certainly repeatable , as each time through the adventure is different .",1,1,1
ThatKieranChap,219150,"July 5, 2014",37.0 hrs on record,Recommended,1,0,"The intense gameplay mixed with the heart pounding soundtrack make you feel so powerful but the story makes you feel so vunrable , a pawn in someones scheme .",1,1,0
Kali Archon,253230,"March 2, 2016",455.1 hrs on record,Recommended,1,0,As for updating controls because the WSAD keys are supposedly outdated i'm pretty sure most MMOs and other computer games use the WSAD keys .,1,0,1
Bearwithsomepie,238460,"December 26, 2013",20.1 hrs on record,Recommended,1,0,"If your looking for a game that lets you chop , cut , shoot , slash , crush , even rip pixel bad guys apart , then hotline Miami is going to be your entertament for about 18 hours of gameplay .",1,1,0
Gaston Beton,698780,"August 2, 2016",105.7 hrs on record,Recommended,219,26,"The game offers three different AIs that control the events which occasionally hassle your settlement ( like raids , solar eclipses , meteorogical catastrophes etc . )",1,0,1
ChristofOtiz,238460,"December 11, 2012",13.3 hrs on record,Recommended,1,0,"Though going in guns blazing is often a one way ticket to a restart , the times when it actually works out produce some of the most frantically satisfying gameplay in any digital medium , full stop .",1,1,1
derpman,238460,"December 2, 2016",344.0 hrs on record,Recommended,14,5,"In combat , this can be used to target specific raiders or order your Melee people to target Kirby .",1,0,1
doodles613,238460,"May 29, 2016",171.7 hrs on record,Recommended,1,0,"I acutally like this game more then the orignal , and the upgrades to gameplay really enhance on the core of what harvest moon was , all without some idiotic convluted plot .",1,1,0
ok retard,219150,"August 18, 2014",98.3 hrs on record,Recommended,1,0,The way the levels are made in such a way that it makes you step out of your comfort zone to make you think differently in certain situations never making a level feel repetitive and dull .,1,1,1
Docile Blemmigan,113200,"March 4, 2016",56.5 hrs on record,Recommended,1,0,"On the face of it , dialogue can be as lackluster and repetitive as a Harvest Moon game .",1,-1,0
NatWutz,219150,"June 28, 2018",198.9 hrs on record,Recommended,554,179,Graphics forget what reality is good Decent look too long at it Gameplay good Addictive like heroin good just gameplay at walls is better don't Audio good good Good too bad Audience good Human PC Requirements if you can run paint good Decent PC NASA if they have a spare computer Difficulty press A brain usage good Easy to learn / Hard to master Souls Grind to grind if u care about leaderboards / ranks good Isnt necessary to progress grind level much grind need a second life for grinding Story or Audio floating around good Awesome replace your life Game Time enough for a cup of tea good To infinity and beyond Price good There is no price the price u have some spare money left recommended could also just burn your money Bugs heard of good Minor bugs get annoying Creed : Unity game itself is a bug,1,1,0
AlStar,4000,"September 16, 2018",118.3 hrs on record,Recommended,18,2,"Additionally , RimWorld boasts pawns ( the units you control ) who you'll feel much more attached to , since even advanced settlements rarely have more than about a dozen , and most of those are gotten through the labor intensive process of downing a raider , healing them back to health , then gradually wearing down their resistance to joining your settlement over weeks or months .",1,0,1
Docile Blemmigan,113200,"March 4, 2016",56.5 hrs on record,Recommended,1,0,"Made a few mistakes because the controls can be a little frustrating sometimes ( mainly when farming , the cursor for watering / hoeing sometimes lands where I didn't want it ) .",1,-1,1
♥ Onee~Chan ♥,219150,"October 24, 2017",4.5 hrs on record,Recommended,5,0,"But this is a VNs , so I don't expect to have much gameplay anyways : P .",1,-1,1
headbanger1186,253230,"April 15, 2013",250.8 hrs on record,Recommended,1,0,Ed Mcmillen brings his dark imagination alive with cute enemy design with dark tones in a vivid and smooth way .,0,-2,-2
Nynzal,294100,"August 7, 2016",249.1 hrs on record,Recommended,1,0,"Set up a big prison wing to keep all the prisoners , captured during enemy raids and convince them to join you .",1,0,1
Taorgax,4000,"February 17, 2017",125.0 hrs on record,Recommended,49,2,"There are many , many easy / dumb ways to die in this game , and learning about them is part of the experience you'll just HAVE to tell your friends about the one animal handler who died in combat , only to have one of his pets go mad from grief and butcher one of your colonists , or the colonist that sacrificed his life so you could learn about cave ins the hard way , or the dangers of running a drug operation in a colony full of stressed people fearing for their lives .",1,0,1
adam,253230,"June 24, 2014",1.7 hrs on record,Recommended,1,0,"Sure , you are going to need to dedicate time to planning your assault on most levels , the enemies don't always follow the same rules : enemies sometimes do not react to gunshots , or can kill you when they are dead , and many other bugs which not only break immersion but are extremely frustrating .",1,-1,1
nerloch,219740,"March 11, 2018",1.1 hrs on record,Recommended,97,10,And then comes along this game that for a brief time takes over the control of your well nurtured technological alter ego .,1,0,1
Ohaiyo Oppa,238460,"December 8, 2014",222.1 hrs on record,Recommended,1,0,"I would give it a ( bad score ) due to the unrealistic graphics and sprinting animations ( REMEMBER YOU CAN ACTUALLY ADD MODS ON THE WORKSHOP INTO THE GAME ) Now , For the gameplay In Garry's Mod the game is full of Gamemodes such As TTT ( Trouble in Terrorist Town ) Prop Hunt and much more This game gives a better feel to sandbox games ( Instead of old lame Minecraft ) All and All i would rate this game : ( good score )",1,1,0
Farmy,294100,"June 28, 2016",60.7 hrs on record,Recommended,1,0,"WOW A few hours into the game and I am impressed , A LOT So if you are in to your typical farming games like Farmville , Farmtown , Royal Story and so on then you will love this BUT it's more than a farm game , it has some very interresting and intriguing side quests , a very good Fishing mechanic and a great social side as well .",1,1,1
vladde TF:GO,253230,"April 27, 2014",15.8 hrs on record,Recommended,1,0,"But when you have the super awesome stratz and that one enemy left across the room kills you , you think : I will do it .",1,0,1
Jorrrrrn,4000,"November 23, 2017",357.7 hrs on record,Recommended,15,1,"The mechanics of the game are simple enough that you can keep yourself amused with minimal effort , but detailed enough that you can micromanage everything down to when your colonists eat lunch .",1,1,1
SnaggleTooth120,113200,"June 29, 2015",581.2 hrs on record,Recommended,1,0,"The 2D mechanics are great and it is very diverse in terms of weapons , enemies , and building materials .",1,1,1
Zyga,253230,"November 11, 2017",39.5 hrs on record,Recommended,56,9,"Theres so many ways to complete everything in the game too , the speedrun strats of this game are a ton of fun , but thats not to even say that everything is mindlessly easy either , in order to do a lot of the cooler things you should be thinking outside of the box and should have a good grasp on how to control your character .",1,1,1
Mugen,294100,"August 4, 2014",68.7 hrs on record,Recommended,1,0,"So to summarize here is a pro / con list PROS : Randomly generated levels Over 100 items to master Tons of different enemies and bosses to defeat THE MUSIC IN THIS GAME IS GIVEN TO US BY THE GODS Different characters to play and master , each with strenghts and weaknesses Tons of different kinds of enemies CONS : ( Steep learning curve Yeah that's it for cons : ) And don't even get me started on the DLC , Wrath of the Lamb , because it's a whole another experience Prodigy OUT",1,0,0
SuperBlooper,4000,"March 3, 2014",425.3 hrs on record,Recommended,1,0,"Terraria has huge caves for you to explore , different biomes that range in difficulty , unique bosses , magic weapons and tools , npc and money systems , and much MUCH more .",1,0,1
SicarioXUroboros,294100,"April 5, 2016",494.1 hrs on record,Recommended,1,0,"The gameplay is simple and easy to understand , the graphics are clean and the map is a good size .",1,1,0
appelpie,219740,"September 11, 2016",23.2 hrs on record,Recommended,1,0,"The numerous amounts of masks and weapons within the game , along with all the baddies and bosses , make the game even more exciting and intense .",1,1,1
Rand Paul,238460,Jan-20,123.2 hrs on record,Recommended,182,201,With the sales of organs I was able to get better weapons and defenses .,1,0,1
forestfey,253230,"September 13, 2016","1,824.4 hrs on record",Recommended,2,0,"5 difficulty settings , 3 so called storytellers and editable aswell as creatable scenarios offer a custom tailored experience catering to ( almost ) everybody .",1,1,1
Internet Explorer,238460,"August 14, 2016",112.7 hrs on record,Recommended,5,1,"* Customization Everything can be changed whether it be with a gameplay mechanic or simple mod , it can be what you want it to be .",1,1,1
Enderkick,238460,"January 19, 2016",4.5 hrs on record,Recommended,1,0,"The dialouge made me laugh and the controls are simplistic , great game .",1,1,1
TheIlluminati,253230,"January 22, 2017",135.9 hrs on record,Recommended,132,189,Problem is i've stripped them of all clothes and weapons and they're restless .,1,0,1
Doomer Maximus,219740,"February 12, 2018",12.0 hrs on record,Recommended,18,1,"However , I still enjoy A Hat in Time immensely and I really enjoy its very fun mechanics .",1,1,1
Kynikosa,238460,"November 25, 2017",372.4 hrs on record,Recommended,30,13,"Outlanders are most of the time friendly but it all comes to your decision to ruin that relationship , tribes are not friendly but they use bows , spears and swords as their weapons .",1,0,1
Tzion,238460,"May 19, 2017","1,128.5 hrs on record",Recommended,40,4,( good score ) on controls .,1,1,1
ZedXtreme639,219150,"June 30, 2016","1,336.9 hrs on record",Recommended,1,0,"The gameplay is great , there are plent of bosses , and you can join others who play this game .",1,1,1
Prospero,238460,"June 30, 2014",5.4 hrs on record,Recommended,1,0,Great animation and very well done gameplay which will keep you amused and challenged .,1,1,0
masterxodin,413150,"December 25, 2013",501.3 hrs on record,Recommended,1,0,"Its multiplayer feature did require me to fiddle with my network router a bit to ensure there was an open port for others to connect through , and that was a bit of a frustration , but ultimately it worked out and it has provided many hours of enjoyable gameplay with friends .",1,1,1
Anderleit,294100,"August 24, 2012",48.3 hrs on record,Recommended,1,0,"It boasts endless replayability , enthralling gameplay , and comedy so black it's grimdark .",1,1,1
The Baron,698780,"May 24, 2017",230.9 hrs on record,Recommended,21,1,"Slowly but surely the quality of life is improved for your colonists , challenges arise , raiders are beaten back , news friends are made , enemies created .",1,0,1
PapeMaster TTV,253230,"July 29, 2013",142.1 hrs on record,Recommended,1,0,Always random and very addictive with high difficulty I really like it,1,1,1
JMalm,253230,"July 20, 2014",6.5 hrs on record,Recommended,1,0,"it's not too terribly long , but there is a good amount of replay value with unlocking all of the masks and weapons which offer different strategies for each level .",1,1,1
ThatSoda,4000,"April 30, 2016",420.2 hrs on record,Recommended,1,0,"easy game mechanics to pick up / newb friendly i give this game a ( good score ) , with mods : ( good score )",1,1,1
boyflea,253230,Jul-01,0.2 hrs on record,Recommended,25,10,A wonderfully assembled visual novel with some superb story mechanics .,1,1,1
Crouchy,219150,"December 29, 2016",279.6 hrs on record,Recommended,41,3,"As I play the game , I frequently find that I have difficulty in finding a good point to stop playing .",1,0,1
Logan,219740,"October 8, 2018",31.1 hrs on record,Recommended,27,2,"You will travel between open levels which you can easily explore , collect items , solve puzzles and fight enemies If you will get bored of that , you can jump into one of many various acts to collect Time Piece to progress further Hats .",1,0,1
Joos,698780,May-19,285.6 hrs on record,Recommended,137,36,"The difficulty can be customized , allowing you to play at your pace and style .",1,0,1
AnTracius,294100,Jul-25,95.9 hrs on record,Recommended,37,28,Do you like Prison Architect Do you like booze Do you want to be an intergalactic low key Breaking Bad meth lab Do you want to drink loads of booze Do you want to feel despair Do you want to sadistically kill your enemies in a flamethrower match Torture your prisoners This is the game for you .,1,0,1
Vengyr,238460,"November 22, 2018",478.3 hrs on record,Recommended,7,1,"You do not play it to win ( although you should try just don't read all the stuff about raid mechanics and killboxes , it spoils the fun and makes it way too game y ) , you play it to experience stories , with different endings .",1,0,1
Sig,4000,"November 12, 2017","1,134.8 hrs on record",Recommended,113,9,"For example , if a colonist has lost an organ due to disease or combat , you can take that same organ ( usually from prisoners ) and install it in your colonist .",1,0,1
BevaBanzai,219150,"March 11, 2016","1,058.4 hrs on record",Recommended,1,0,"Few to none bugs , a bit of z fighting but nothing else that I have noticed during my 70 hours of gameplay .",1,1,1
hayhaygass22,219150,"August 3, 2016",365.6 hrs on record,Recommended,1,0,It is a really good game and is really easy to learn the controls .,1,1,1
david.king,4000,"March 1, 2016",49.0 hrs on record,Recommended,1,0,"The game has a few rpg elements , but be warned combat is not a priority .",1,-1,1
mcpretzel,253230,"February 27, 2016",87.2 hrs on record,Recommended,1,0,The atmosphere and the gameplay tie together to bring forth truly amazing experience .,1,1,1
BevaBanzai,113200,"March 11, 2016","1,058.4 hrs on record",Recommended,1,0,"it's pixelated , it was very little in the way of a story and it's quite repetitive but oh how I love this game It has such a Harvest Moon feeling to it and I didn't know I craved that before I stumbeled onto this title .",1,1,1
CarrotCase,413150,"July 5, 2015",53.9 hrs on record,Recommended,0,0,"With a hidden storyline , imaginative enemies and bosses , and a huge world of different biomes to explore , Terraria is truly a game that is hard to quit .",1,1,1
cheepi pls,219150,"June 19, 2014",5.0 hrs on record,Recommended,1,0,"The number of guns and melee weapons you can unlock is quite intriguing , as well as the masks .",1,1,1
Kynikosa,4000,"November 25, 2017",372.4 hrs on record,Recommended,30,13,"They may have weak weapons but they do come in numbers , where in the Pirates are using modern weapons , armor and equipment , they are the same as the outlanders but they are not so friendly , as most of the time in a generated world they are your enemy with the tribes to also deal with , but even if they are both your enemies neither are they allies .",1,0,1
firetntninja,219740,"November 22, 2018",86.9 hrs on record,Recommended,2,0,"First , she travels from Mafia Town , a town filled with tyrannic Italian men and meet your new best friend , Mustache Girl , who quickly becomes your best enemy , as she learns that your fuel can control time Next go to Dead Bird Studio , where you star as a movie star in multiple movies for two rival directors , The Conductor and DJ Grooves Then go to the spooky Subcon Forest , where you complete tasks for a ghost called Snatcher ( who's actually a tsundere .",0,-2,-2
Sazaraki,294100,"February 10, 2016",479.3 hrs on record,Recommended,1,0,Great gameplay with awesome enemies and items .,1,1,1
RubyHazel,219150,"July 2, 2017",610.8 hrs on record,Recommended,20,1,"My 1st succesfull colony was with Casandra ( 1 of the 3 storytellers ) on basebuilder difficulty ( yes there's 6 difficulties which you can change anytime ) , I played on Temperate Forest biome ( there's 8 biomes ) .",1,0,1
Molon labe,238460,"July 17, 2016",237.6 hrs on record,Recommended,41,3,"Scenario System and difficulty settings makes every colony ( or tribe ) different from each other , thus providing the player with ability to customize the game as you want to .",1,0,1
nope.,698780,"October 25, 2018",252.0 hrs on record,Recommended,19,1,"Want to harvest organs for a living , lure enemies into sadistic traps , imprisoning people and much more Yup , this is that kind of game .",1,0,1
Kat,219150,"November 22, 2017",478.6 hrs on record,Recommended,3,0,Extensive difficulty levels + different AI storytellers ( decides what random events and when ) Different biomes that result in gameplay changes required .,1,1,1
keylocke,294100,"July 17, 2016",555.6 hrs on record,Recommended,18,5,"Early Access Review i've been playing this game since the early alphas and the thing i like about it the most , compared to the other colony sims , is it's RTS based battle mechanics .",1,1,1
DrunkleTom,219740,"December 28, 2014",27.5 hrs on record,Recommended,0,0,"Overall ( good score ) An brilliant survival game which combines great gameplay , music and graphics to bring the whole don't Starve experience to life .",1,1,0
Closterdad,238460,"April 6, 2016",47.5 hrs on record,Recommended,1,0,"Harvest Moon on PC ( without being emulated ) with a surprising expansion of game mechanics , taking inspiration from all kinds of sources You'll find a notice board with quests , straight out of the Witcher series , a storyline that evolves as the game progresses , and a bunch of cute bells and whistles .",1,1,0
Turnippz,219740,"May 19, 2014",31.5 hrs on record,Recommended,1,0,"What can I say is a Behemoth game , they always make such original , funny and entretaining content , the story is great , funny and original the gameplay is awsome and the co op is very well executed , I truly recomend BattleBlock Theater ( good score )",1,1,1
anaid,219740,"June 19, 2014",32.6 hrs on record,Recommended,1,0,"you're smearing the painfully purple carpets with blood of mobsters as you , some nameless masquerading dude , go through apartments with only one goal in mind : Kill everyone else and get a nifty high score The core game mechanics are unforgiving , quick paced and ramps up nicely .",1,1,1
Great Hero J,4000,"October 20, 2018",245.6 hrs on record,Recommended,4,0,"RimWorld is one of those games that doesn't look like much on the surface , but once you start playing , the sheer complexity and attention to detail of the gameplay itself will blow your mind .",1,1,1
jstubbles,219740,"November 24, 2017","1,031.9 hrs on record",Recommended,102,5,"Three story tellers provide different difficulty ramps , as well as provides a slew of sub difficulty settings that affect the ingame event system , to add even more randomness to things .",1,0,1
Andrew_Bishop,219150,"May 3, 2018",12.1 hrs on record,Recommended,77,5,"If it's all about you , Welcome to Literature Club Doki Doki is short dating sim with an interesting mechanic .",1,1,1
masterxodin,113200,"December 25, 2013",501.3 hrs on record,Recommended,1,0,"Hundreds of hours of gameplay later , and I have to say this is possibly one of my favorite games of all time .",1,1,1
Kaato,219740,"March 19, 2015",8.5 hrs on record,Recommended,1,0,Lots of masks to collect which each give an unique bonus / advantage and tons of different weapons to unlock .,1,0,1
DataSage,294100,"March 11, 2016",47.8 hrs on record,Recommended,1,0,"Farming , livestock , fishing , mining , monster slaying , romance , relationships , memorable characters , an intuitive UI and control scheme , fine attention to detail , an easy and sensible crafting system , and a logical and fitting progression that is mixed with thoughtful dialogue and nice little easter eggs that will make you chuckle all come together for an OUTSTANDING experience that will make you wish that this game could go on forever .",1,1,1
Sig,4000,"November 12, 2017","1,134.8 hrs on record",Recommended,113,9,"During combat , it can happen that a part hits 0 hitpoints therefore being destroyed .",1,0,1
*Furious Train Whistling*,253230,"November 29, 2012",11.8 hrs on record,Recommended,1,0,"The music is great , the gameplay is phenominal , the story is .",1,1,0
ChristofOtiz,238460,"December 11, 2012",13.3 hrs on record,Recommended,1,0,And yet Hotline Miami also brings the bacon in terms of gameplay as well .,1,1,1
Hakapik,238460,Apr-16,246.2 hrs on record,Recommended,13,5,Raid them with slave army ( got the slaves doped before combat ) Got more flake addicted slaves .,1,0,1
cosmoracer,253230,"September 19, 2017","2,565.1 hrs on record",Recommended,91,9,Once you figure out the extensive game mechanics and layers its really a masterpiece .,1,1,1
Eddy63,4000,"July 16, 2016",584.4 hrs on record,Recommended,54,5,"Rimworld is a complex story driven colony survival simulator with ( pausable ) real time tactical combat , for which you need more than 2 brain cells to play .",1,0,1
madprocess,294100,"June 22, 2014",8.7 hrs on record,Recommended,1,0,"Each level presents randomly generated and populated rooms , increasing in difficulty as you progress .",1,0,1
7.66E+16,219740,"January 6, 2018",10.3 hrs on record,Recommended,78,3,Fully accessible gameplay aside from key / control remapping .,1,1,1
mstboy3k,294100,"February 26, 2016",67.6 hrs on record,Recommended,1,0,The characters are diverse and the controls are very intuitive .,1,1,1
Marick2Die,294100,"July 15, 2017",342.3 hrs on record,Recommended,288,37,They meet the aggressors at the door and unleash their weapons .,1,0,1
isistoy,294100,"July 15, 2016",230.9 hrs on record,Recommended,85,3,"game , per se These are the core mechanics I particularly like in Rimworld : Task management Observation Combat and survival Early game : you will want to survive and experience many of the things proposed by the story teller ( new colonists joining , opportunistic events to help you start or that might kill you straight .",1,1,1
Tystefy,253230,"September 8, 2018",98.2 hrs on record,Recommended,301,343,"Despite him being basically a grandpa , he lives up to his title with his absurdly high combat skills .",1,0,1
Delor,253230,"August 27, 2016",129.0 hrs on record,Recommended,4,0,"Compared to DF , however , it's much more tightly focused and scoped and a lot more easy to control .",1,1,1
Mandamus,294100,"July 21, 2016",95.2 hrs on record,Recommended,180,484,Young and Walsh go down in a literal blaze of glory as the swarms of animals attacking them are set on fire by the energy weapons .,1,0,1
Tiwill,253230,"October 11, 2017",38.9 hrs on record,Recommended,104,3,This game has amazingly fluid controls that demonstrate a masterful understanding of how a 3D platformer should feel .,1,1,1
Pezcontainer,253230,"June 24, 2016",106.0 hrs on record,Recommended,1,0,"Animal crossing , Harvest moon , satan's glory , and a SLIGHT touch of classic legend of zelda combat .",1,0,1
TRONward to Glory!,238460,"June 14, 2016",39.0 hrs on record,Recommended,1,0,"Such an amazing game Not sure what I like most : soundtrack , gameplay , secrets , challenge , etc .",1,1,0
Mandamus,219150,"July 21, 2016",95.2 hrs on record,Recommended,180,484,They are pathetic and quickly killed outside the walls by my new energy weapons .,1,0,1
[FLEX]ErodedWhoresThroat™,413150,"July 6, 2016",101.7 hrs on record,Recommended,1,0,"I was wrong about both of those things , I found myself emerged almost the first few minutes of gameplay with so much to do and much to unlock .",1,1,1
Wisdom,4000,"May 30, 2018",286.9 hrs on record,Recommended,133,7,I like building bases and cranking out units that can be used to manoeuvre and control an area and add to your territory .,1,1,1
roolo,219150,"August 30, 2018",882.8 hrs on record,Recommended,105,5,"For those people , the mechanic isn't perfect , but for me personally it's fine .",1,1,1
CommanderRoyal,219740,"March 2, 2016",100.8 hrs on record,Recommended,1,0,"All in all the gameplay feels solid , and it really makes me feel back to my harvest moon days .",1,1,1
genkipro,698780,"April 17, 2017",11.6 hrs on record,Recommended,33,2,"In this case , you can take direct control over moving each colonist behind cover is a good idea but they will still actively fire on interlopers at will , so there's not too much micromanagement required .",1,1,1
Cak3N0m,219740,"March 31, 2016",45.1 hrs on record,Recommended,1,0,"Some of the micromanagement is a bit over the top , weeds / stones / trees get out of control quickly if you're not contstantly on top of things .",1,-1,1
Mama Bear,238460,"January 6, 2015",22.8 hrs on record,Recommended,1,0,"So many weapons to smash , throw , and mutilate your enemies , I would even consider it a creative kill game .",1,0,1
Mr. Bear,219150,"July 20, 2016",2.7 hrs on record,Recommended,4,0,There is something beautiful about RimWorld's complex ( yet simple ) gameplay .,1,1,1
ClassyTurtle,253230,"September 7, 2017",403.4 hrs on record,Recommended,13,3,"Abrasive ( trait ) colonists will tend to off others and occasionally get into social fights for example Basic needs such as food , rest , comfort , joy , beauty and space , all of which must be maintained by the colony products / facilities Gear , which consists of the clothing they wear , armor and weapons Health , which is my personal favorite .",1,0,1
Potatti,219740,"October 6, 2017",39.3 hrs on record,Recommended,2,0,"A Hat in Time does a fresh take on the old collectathon with fluid and intuitive controls , that make you feel right at home if you've ever played games like Mario 64 or Sunshine .",1,1,1
iMatrix7,4000,"July 17, 2016",196.3 hrs on record,Recommended,86,3,2016 : ( EARLY ACCESS ) Alpha 14 Highly recommended This is my review after 20 hours of INTENSE gameplay .,1,1,1
Jarago,253230,"July 29, 2016",106.1 hrs on record,Recommended,2,0,"During the game , your colonist form a friendships and enemies among themselves , colonists may decide to get married to the ones they like or to insult the ones they dont like , which may lead to some injuries as well .",1,0,1
Buheheporcodio,219740,"December 12, 2015",7.0 hrs on record,Recommended,1,0,The gameplay is frenetic and positively infuriating .,1,1,1
Noname,219740,"November 21, 2017",45.3 hrs on record,Recommended,3,0,Mind blowing gameplay and story .,1,1,1
nope.,698780,"October 25, 2018",252.0 hrs on record,Recommended,19,1,"It looks stylized , quite beautiful and allows for an unprecedented amount of gameplay detail and flawless performance .",1,1,1
